id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,interaction_type,interaction_date,id,title,release_date,duration,content_type,rating
265,user_265,user265@example.com,hash_password_265,2022-09-30,India,Genre_8,consumer,Recomendeitor_Plus,1489,265,110,like,2021-10-27,110,Content_110,2019-05-16,13,documentary,4.9
382,user_382,user382@example.com,hash_password_382,2021-11-11,Brazil,Genre_7,moderator,Recomendeitor,1490,382,149,share,2021-05-28,149,Content_149,2015-01-30,91,live,3.9
213,user_213,user213@example.com,hash_password_213,2022-11-09,Italy,Genre_6,moderator,Recomendeitor,1491,213,150,favorite,2021-05-31,150,Content_150,2019-12-27,152,documentary,3.2
333,user_333,user333@example.com,hash_password_333,2020-04-15,Japan,Genre_6,content_creator,Recomendeitor_Plus,1492,333,9,favorite,2022-02-13,9,Content_9,2017-12-22,161,short,3.9
10,user_10,user10@example.com,hash_password_10,2022-04-27,France,Genre_10,content_creator,Recomendeitor_Plus,1493,10,162,favorite,2022-05-26,162,Content_162,2019-03-31,147,documentary,4.9
358,user_358,user358@example.com,hash_password_358,2020-07-22,Japan,,moderator,Recomendeitor,1494,358,187,comment,2021-07-13,187,Content_187,2020-01-16,155,series,3.3
203,user_203,user203@example.com,hash_password_203,2021-02-15,India,Genre_2,content_creator,Recomendeitor_Plus,1495,203,154,favorite,2022-03-19,154,Content_154,2012-07-12,121,documentary,1.7
708,user_708,user708@example.com,hash_password_708,2020-05-10,UK,Genre_9,moderator,Recomendeitor,1496,708,129,like,2022-05-01,129,Content_129,2018-01-13,96,series,3.1
58,user_58,user58@example.com,hash_password_58,2022-08-18,Spain,,admin,Recomendeitor,1497,58,108,comment,2021-05-19,108,Content_108,2012-09-11,31,movie,4.6
494,user_494,user494@example.com,hash_password_494,2022-04-12,Italy,Genre_5,admin,Recomendeitor_Plus,1498,494,133,share,2022-03-10,133,Content_133,2012-06-17,178,movie,4.3
510,user_510,user510@example.com,hash_password_510,2022-03-05,India,Genre_8,admin,Recomendeitor_Plus,1499,510,169,comment,2022-08-05,169,Content_169,2019-09-24,117,live,1.2
768,user_768,user768@example.com,hash_password_768,2020-11-04,Spain,Genre_2,content_creator,Recomendeitor,1500,768,191,share,2022-03-10,191,Content_191,2011-09-12,150,movie,3.7
223,user_223,user223@example.com,hash_password_223,2021-06-09,India,Genre_6,admin,Recomendeitor,1501,223,150,comment,2021-11-19,150,Content_150,2019-12-27,152,documentary,3.2
369,user_369,user369@example.com,hash_password_369,2020-06-04,France,Genre_2,content_creator,Recomendeitor,1502,369,68,favorite,2022-08-03,68,Content_68,2019-05-12,22,documentary,4.8
692,user_692,user692@example.com,hash_password_692,2021-08-27,Spain,Genre_6,consumer,Recomendeitor,1503,692,176,share,2021-03-23,176,Content_176,2018-01-17,149,short,2.6
418,user_418,user418@example.com,hash_password_418,2020-03-09,Japan,Genre_8,admin,Recomendeitor,1504,418,66,favorite,2022-08-19,66,Content_66,2016-10-24,111,movie,1.3
874,user_874,user874@example.com,hash_password_874,2021-04-21,USA,Genre_8,content_creator,Recomendeitor,1505,874,144,comment,2022-05-12,144,Content_144,2018-08-21,156,series,2.4
547,user_547,user547@example.com,hash_password_547,2021-08-11,Japan,Genre_6,consumer,Recomendeitor_Plus,1506,547,53,share,2022-03-24,53,Content_53,2015-12-03,54,short,4.6
871,user_871,user871@example.com,hash_password_871,2022-12-27,Germany,Genre_4,moderator,Recomendeitor_Plus,1507,871,128,like,2021-10-06,128,Content_128,2018-03-18,47,movie,1.4
103,user_103,user103@example.com,hash_password_103,2020-02-19,Italy,Genre_1,content_creator,Recomendeitor_Plus,1508,103,65,like,2022-06-08,65,Content_65,2021-04-10,153,short,1.8
161,user_161,user161@example.com,hash_password_161,2020-09-02,Spain,Genre_1,consumer,Recomendeitor,1509,161,64,comment,2021-12-23,64,Content_64,2014-11-26,133,series,4.4
200,user_200,user200@example.com,hash_password_200,2022-01-08,Spain,Genre_4,moderator,Recomendeitor,1510,200,68,share,2022-06-30,68,Content_68,2019-05-12,22,documentary,4.8
160,user_160,user160@example.com,hash_password_160,2021-11-06,Brazil,Genre_2,consumer,Recomendeitor,1511,160,191,like,2022-06-01,191,Content_191,2011-09-12,150,movie,3.7
695,user_695,user695@example.com,hash_password_695,2022-11-21,USA,Genre_10,consumer,Recomendeitor,1512,695,62,favorite,2021-11-28,62,Content_62,2021-10-20,128,movie,1.7
865,user_865,user865@example.com,hash_password_865,2022-04-04,France,,admin,Recomendeitor_Plus,1513,865,81,favorite,2022-11-17,81,Content_81,2017-11-10,74,documentary,2.7
136,user_136,user136@example.com,hash_password_136,2020-08-25,Japan,Genre_1,content_creator,Recomendeitor,1514,136,71,comment,2021-03-22,71,Content_71,2011-07-02,43,live,4.2
942,user_942,user942@example.com,hash_password_942,2022-07-15,France,Genre_6,admin,Recomendeitor_Plus,1515,942,114,favorite,2021-05-10,114,Content_114,2011-08-03,128,live,3.6
398,user_398,user398@example.com,hash_password_398,2020-06-15,Spain,Genre_2,moderator,Recomendeitor,1516,398,173,favorite,2022-09-08,173,Content_173,2010-09-29,103,series,1.7
738,user_738,user738@example.com,hash_password_738,2021-01-19,Brazil,Genre_8,admin,Recomendeitor_Plus,1517,738,52,favorite,2021-05-21,52,Content_52,2017-12-30,43,series,2.4
392,user_392,user392@example.com,hash_password_392,2021-04-10,France,Genre_4,content_creator,Recomendeitor,1518,392,116,like,2022-03-04,116,Content_116,2011-12-07,43,short,3.2
755,user_755,user755@example.com,hash_password_755,2022-07-30,France,Genre_3,moderator,Recomendeitor_Plus,1519,755,125,share,2021-11-08,125,Content_125,2022-01-01,163,movie,2.2
106,user_106,user106@example.com,hash_password_106,2021-02-19,France,Genre_3,consumer,Recomendeitor,1520,106,127,comment,2022-01-28,127,Content_127,2017-01-25,105,series,4.0
583,user_583,user583@example.com,hash_password_583,2021-04-27,USA,Genre_10,content_creator,Recomendeitor,1521,583,65,share,2021-09-20,65,Content_65,2021-04-10,153,short,1.8
589,user_589,user589@example.com,hash_password_589,2021-01-15,Spain,Genre_1,content_creator,Recomendeitor,1522,589,130,share,2022-05-26,130,Content_130,2014-02-23,97,live,3.0
54,user_54,user54@example.com,hash_password_54,2020-05-02,Canada,Genre_2,content_creator,Recomendeitor,1523,54,177,share,2021-05-03,177,Content_177,2021-12-31,46,documentary,1.5
277,user_277,user277@example.com,hash_password_277,2021-10-17,USA,Genre_2,moderator,Recomendeitor,1524,277,22,like,2022-02-19,22,Content_22,2017-05-08,144,movie,2.5
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,1525,111,157,favorite,2022-04-11,157,Content_157,2018-03-29,154,documentary,2.5
224,user_224,user224@example.com,hash_password_224,2020-02-02,Canada,Genre_5,admin,Recomendeitor_Plus,1526,224,163,comment,2021-12-11,163,Content_163,2016-06-01,32,short,2.8
75,user_75,user75@example.com,hash_password_75,2021-07-20,Brazil,Genre_5,content_creator,Recomendeitor_Plus,1527,75,76,share,2022-12-27,76,Content_76,2016-11-16,64,movie,3.6
506,user_506,user506@example.com,hash_password_506,2021-06-21,Spain,Genre_1,content_creator,Recomendeitor_Plus,1528,506,152,favorite,2021-10-01,152,Content_152,2021-03-24,150,movie,3.0
14,user_14,user14@example.com,hash_password_14,2020-02-19,UK,Genre_6,consumer,Recomendeitor_Plus,1529,14,94,like,2022-12-02,94,Content_94,2013-06-18,41,movie,1.0
971,user_971,user971@example.com,hash_password_971,2021-09-26,Japan,Genre_8,admin,Recomendeitor_Plus,1530,971,158,share,2021-09-02,158,Content_158,2015-11-15,166,short,1.1
770,user_770,user770@example.com,hash_password_770,2022-07-08,USA,Genre_3,admin,Recomendeitor,1531,770,170,favorite,2022-03-04,170,Content_170,2016-07-07,20,movie,3.0
482,user_482,user482@example.com,hash_password_482,2022-10-22,Japan,,moderator,Recomendeitor_Plus,1532,482,71,like,2021-09-10,71,Content_71,2011-07-02,43,live,4.2
189,user_189,user189@example.com,hash_password_189,2020-03-30,Spain,Genre_3,consumer,Recomendeitor,1533,189,106,favorite,2022-10-19,106,Content_106,2014-01-26,161,movie,1.7
364,user_364,user364@example.com,hash_password_364,2020-04-22,Spain,Genre_8,admin,Recomendeitor,1534,364,50,comment,2021-10-16,50,Content_50,2018-05-14,12,movie,4.0
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,1535,239,102,favorite,2021-11-17,102,Content_102,2012-01-25,23,documentary,2.2
401,user_401,user401@example.com,hash_password_401,2021-02-27,France,Genre_5,moderator,Recomendeitor_Plus,1536,401,199,favorite,2022-08-17,199,Content_199,2012-08-17,63,movie,3.9
846,user_846,user846@example.com,hash_password_846,2021-01-08,Brazil,Genre_1,admin,Recomendeitor,1537,846,188,comment,2022-05-07,188,Content_188,2015-08-25,114,live,4.3
985,user_985,user985@example.com,hash_password_985,2020-12-28,Germany,Genre_2,admin,Recomendeitor_Plus,1538,985,113,comment,2021-12-01,113,Content_113,2016-12-10,21,documentary,3.4
304,user_304,user304@example.com,hash_password_304,2021-12-07,France,Genre_1,content_creator,Recomendeitor_Plus,1539,304,30,favorite,2022-10-04,30,Content_30,2021-06-21,46,series,2.0
91,user_91,user91@example.com,hash_password_91,2020-09-10,UK,,moderator,Recomendeitor_Plus,1540,91,12,comment,2022-07-18,12,Content_12,2021-11-26,66,live,1.1
392,user_392,user392@example.com,hash_password_392,2021-04-10,France,Genre_4,content_creator,Recomendeitor,1541,392,177,favorite,2021-09-09,177,Content_177,2021-12-31,46,documentary,1.5
184,user_184,user184@example.com,hash_password_184,2020-01-31,USA,Genre_8,admin,Recomendeitor_Plus,1542,184,82,share,2022-04-18,82,Content_82,2017-01-11,154,live,1.2
17,user_17,user17@example.com,hash_password_17,2020-12-05,Canada,Genre_9,moderator,Recomendeitor_Plus,1543,17,46,favorite,2021-07-06,46,Content_46,2013-02-01,111,series,3.3
965,user_965,user965@example.com,hash_password_965,2021-01-07,USA,Genre_1,moderator,Recomendeitor,1544,965,171,like,2022-03-14,171,Content_171,2013-12-22,26,series,3.9
12,user_12,user12@example.com,hash_password_12,2022-07-06,Brazil,Genre_10,admin,Recomendeitor_Plus,1545,12,130,comment,2022-02-28,130,Content_130,2014-02-23,97,live,3.0
166,user_166,user166@example.com,hash_password_166,2020-10-04,USA,Genre_2,consumer,Recomendeitor_Plus,1546,166,97,share,2021-06-16,97,Content_97,2012-03-25,63,series,1.9
146,user_146,user146@example.com,hash_password_146,2021-12-28,USA,Genre_6,admin,Recomendeitor,1547,146,80,comment,2021-10-19,80,Content_80,2019-03-26,48,short,2.1
282,user_282,user282@example.com,hash_password_282,2020-04-27,Spain,Genre_9,content_creator,Recomendeitor,1548,282,54,comment,2022-08-18,54,Content_54,2016-12-12,70,documentary,4.8
991,user_991,user991@example.com,hash_password_991,2021-10-22,Brazil,Genre_2,admin,Recomendeitor_Plus,1549,991,35,comment,2022-03-04,35,Content_35,2014-08-02,136,movie,1.8
549,user_549,user549@example.com,hash_password_549,2020-09-27,France,Genre_7,consumer,Recomendeitor,1550,549,52,like,2022-12-21,52,Content_52,2017-12-30,43,series,2.4
582,user_582,user582@example.com,hash_password_582,2022-11-11,Brazil,,consumer,Recomendeitor,1551,582,161,like,2022-08-02,161,Content_161,2022-12-24,129,short,3.8
169,user_169,user169@example.com,hash_password_169,2022-08-29,Italy,Genre_7,consumer,Recomendeitor_Plus,1552,169,84,favorite,2021-07-17,84,Content_84,2013-03-11,22,live,4.1
847,user_847,user847@example.com,hash_password_847,2022-12-08,France,Genre_1,content_creator,Recomendeitor_Plus,1553,847,72,like,2021-10-07,72,Content_72,2015-05-09,48,short,4.3
170,user_170,user170@example.com,hash_password_170,2021-04-08,Canada,Genre_4,moderator,Recomendeitor_Plus,1554,170,179,comment,2021-12-18,179,Content_179,2016-07-27,154,documentary,1.6
765,user_765,user765@example.com,hash_password_765,2022-11-18,Japan,Genre_4,content_creator,Recomendeitor,1555,765,26,share,2021-12-14,26,Content_26,2014-04-05,34,live,4.8
346,user_346,user346@example.com,hash_password_346,2022-10-18,Brazil,Genre_7,moderator,Recomendeitor_Plus,1556,346,190,share,2021-11-05,190,Content_190,2017-06-28,22,short,1.0
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,1557,499,61,share,2021-01-01,61,Content_61,2017-01-01,154,live,3.4
460,user_460,user460@example.com,hash_password_460,2021-10-02,UK,Genre_3,moderator,Recomendeitor_Plus,1558,460,154,comment,2022-07-19,154,Content_154,2012-07-12,121,documentary,1.7
297,user_297,user297@example.com,hash_password_297,2021-09-14,France,Genre_3,moderator,Recomendeitor_Plus,1559,297,37,like,2021-01-27,37,Content_37,2010-09-07,173,movie,1.4
943,user_943,user943@example.com,hash_password_943,2022-08-18,Brazil,Genre_3,content_creator,Recomendeitor_Plus,1560,943,158,share,2021-08-09,158,Content_158,2015-11-15,166,short,1.1
142,user_142,user142@example.com,hash_password_142,2020-04-08,Italy,,consumer,Recomendeitor,1561,142,95,comment,2022-04-08,95,Content_95,2014-07-18,83,live,3.9
897,user_897,user897@example.com,hash_password_897,2020-10-05,India,Genre_7,consumer,Recomendeitor_Plus,1562,897,11,comment,2021-01-13,11,Content_11,2015-03-05,39,short,2.7
785,user_785,user785@example.com,hash_password_785,2022-10-24,Brazil,Genre_10,admin,Recomendeitor,1563,785,181,share,2022-02-07,181,Content_181,2021-02-03,57,series,2.2
737,user_737,user737@example.com,hash_password_737,2020-02-18,Spain,Genre_4,consumer,Recomendeitor,1564,737,41,share,2021-04-15,41,Content_41,2018-01-02,18,documentary,1.1
695,user_695,user695@example.com,hash_password_695,2022-11-21,USA,Genre_10,consumer,Recomendeitor,1565,695,133,favorite,2022-11-23,133,Content_133,2012-06-17,178,movie,4.3
733,user_733,user733@example.com,hash_password_733,2022-10-06,UK,Genre_3,content_creator,Recomendeitor_Plus,1566,733,66,favorite,2021-08-23,66,Content_66,2016-10-24,111,movie,1.3
53,user_53,user53@example.com,hash_password_53,2021-08-11,Germany,,admin,Recomendeitor_Plus,1567,53,141,comment,2021-01-06,141,Content_141,2014-09-13,130,live,2.1
118,user_118,user118@example.com,hash_password_118,2021-02-15,Italy,Genre_7,moderator,Recomendeitor_Plus,1568,118,191,favorite,2021-08-22,191,Content_191,2011-09-12,150,movie,3.7
365,user_365,user365@example.com,hash_password_365,2020-01-15,France,Genre_1,admin,Recomendeitor_Plus,1569,365,153,favorite,2021-06-22,153,Content_153,2018-05-01,92,movie,2.5
671,user_671,user671@example.com,hash_password_671,2022-06-26,UK,Genre_9,consumer,Recomendeitor_Plus,1570,671,172,share,2021-06-16,172,Content_172,2016-12-27,34,documentary,4.5
958,user_958,user958@example.com,hash_password_958,2020-11-18,Italy,Genre_10,admin,Recomendeitor,1571,958,142,favorite,2022-10-27,142,Content_142,2017-01-22,74,live,4.2
136,user_136,user136@example.com,hash_password_136,2020-08-25,Japan,Genre_1,content_creator,Recomendeitor,1572,136,69,comment,2021-09-02,69,Content_69,2010-08-17,120,live,3.0
414,user_414,user414@example.com,hash_password_414,2020-05-23,USA,,consumer,Recomendeitor_Plus,1573,414,59,share,2021-01-17,59,Content_59,2012-09-26,75,series,3.0
77,user_77,user77@example.com,hash_password_77,2021-07-29,India,Genre_7,content_creator,Recomendeitor_Plus,1574,77,184,favorite,2022-08-23,184,Content_184,2010-08-19,50,documentary,4.2
848,user_848,user848@example.com,hash_password_848,2022-01-09,Germany,Genre_8,content_creator,Recomendeitor,1575,848,180,favorite,2022-10-01,180,Content_180,2021-04-17,110,live,2.2
962,user_962,user962@example.com,hash_password_962,2022-10-22,USA,Genre_9,content_creator,Recomendeitor_Plus,1576,962,66,favorite,2022-06-20,66,Content_66,2016-10-24,111,movie,1.3
557,user_557,user557@example.com,hash_password_557,2021-03-21,USA,Genre_4,consumer,Recomendeitor,1577,557,68,like,2022-10-01,68,Content_68,2019-05-12,22,documentary,4.8
18,user_18,user18@example.com,hash_password_18,2020-12-27,Brazil,Genre_6,consumer,Recomendeitor,1578,18,12,favorite,2021-08-03,12,Content_12,2021-11-26,66,live,1.1
867,user_867,user867@example.com,hash_password_867,2021-10-22,Japan,Genre_1,moderator,Recomendeitor,1579,867,68,favorite,2022-12-15,68,Content_68,2019-05-12,22,documentary,4.8
941,user_941,user941@example.com,hash_password_941,2022-07-30,Canada,Genre_4,consumer,Recomendeitor_Plus,1580,941,171,comment,2022-03-07,171,Content_171,2013-12-22,26,series,3.9
403,user_403,user403@example.com,hash_password_403,2022-07-28,Italy,Genre_1,moderator,Recomendeitor_Plus,1581,403,73,favorite,2022-02-02,73,Content_73,2014-04-18,145,documentary,2.3
205,user_205,user205@example.com,hash_password_205,2022-07-31,UK,Genre_5,admin,Recomendeitor_Plus,1582,205,6,like,2022-03-09,6,Content_6,2014-11-29,135,short,1.9
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,1583,499,15,share,2022-03-20,15,Content_15,2018-07-07,28,short,1.5
324,user_324,user324@example.com,hash_password_324,2022-02-20,Japan,Genre_10,content_creator,Recomendeitor,1584,324,42,favorite,2022-12-21,42,Content_42,2018-10-30,43,movie,1.7
595,user_595,user595@example.com,hash_password_595,2022-09-05,Germany,Genre_4,moderator,Recomendeitor_Plus,1585,595,31,favorite,2022-03-20,31,Content_31,2019-10-15,150,movie,3.3
562,user_562,user562@example.com,hash_password_562,2022-10-14,Spain,Genre_6,consumer,Recomendeitor,1586,562,181,comment,2021-05-01,181,Content_181,2021-02-03,57,series,2.2
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,1587,281,6,favorite,2021-03-15,6,Content_6,2014-11-29,135,short,1.9
166,user_166,user166@example.com,hash_password_166,2020-10-04,USA,Genre_2,consumer,Recomendeitor_Plus,1588,166,33,favorite,2021-01-30,33,Content_33,2010-05-09,142,series,3.6
243,user_243,user243@example.com,hash_password_243,2022-01-24,Germany,Genre_3,admin,Recomendeitor_Plus,1589,243,157,favorite,2021-12-24,157,Content_157,2018-03-29,154,documentary,2.5
889,user_889,user889@example.com,hash_password_889,2022-03-25,Canada,Genre_4,moderator,Recomendeitor,1590,889,21,favorite,2021-10-04,21,Content_21,2010-09-05,39,movie,4.0
479,user_479,user479@example.com,hash_password_479,2020-12-19,France,Genre_8,moderator,Recomendeitor_Plus,1591,479,124,share,2021-05-02,124,Content_124,2018-08-29,102,movie,3.4
164,user_164,user164@example.com,hash_password_164,2021-02-13,Germany,,consumer,Recomendeitor_Plus,1592,164,182,comment,2021-04-18,182,Content_182,2012-08-03,112,movie,4.5
324,user_324,user324@example.com,hash_password_324,2022-02-20,Japan,Genre_10,content_creator,Recomendeitor,1593,324,184,share,2021-07-25,184,Content_184,2010-08-19,50,documentary,4.2
568,user_568,user568@example.com,hash_password_568,2020-11-27,UK,Genre_10,moderator,Recomendeitor_Plus,1594,568,94,like,2021-10-13,94,Content_94,2013-06-18,41,movie,1.0
551,user_551,user551@example.com,hash_password_551,2022-06-03,Spain,Genre_9,consumer,Recomendeitor_Plus,1595,551,149,favorite,2022-11-22,149,Content_149,2015-01-30,91,live,3.9
831,user_831,user831@example.com,hash_password_831,2021-02-05,India,Genre_9,content_creator,Recomendeitor,1596,831,100,like,2022-03-29,100,Content_100,2021-11-17,169,movie,4.4
640,user_640,user640@example.com,hash_password_640,2022-01-22,Brazil,Genre_7,content_creator,Recomendeitor,1597,640,55,share,2021-07-14,55,Content_55,2015-09-03,92,live,4.6
903,user_903,user903@example.com,hash_password_903,2020-03-11,France,Genre_1,consumer,Recomendeitor,1598,903,186,like,2021-06-30,186,Content_186,2018-07-19,56,series,3.5
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,1599,634,64,favorite,2021-07-19,64,Content_64,2014-11-26,133,series,4.4
759,user_759,user759@example.com,hash_password_759,2021-04-28,India,Genre_1,consumer,Recomendeitor_Plus,1600,759,86,like,2022-09-22,86,Content_86,2016-02-27,156,series,2.7
698,user_698,user698@example.com,hash_password_698,2021-12-27,France,Genre_10,content_creator,Recomendeitor,1601,698,174,share,2021-08-22,174,Content_174,2015-06-01,30,series,4.2
208,user_208,user208@example.com,hash_password_208,2022-04-17,UK,Genre_2,content_creator,Recomendeitor,1602,208,22,favorite,2021-03-13,22,Content_22,2017-05-08,144,movie,2.5
315,user_315,user315@example.com,hash_password_315,2020-03-31,Spain,Genre_7,consumer,Recomendeitor,1603,315,60,comment,2022-03-20,60,Content_60,2015-08-12,177,live,1.8
304,user_304,user304@example.com,hash_password_304,2021-12-07,France,Genre_1,content_creator,Recomendeitor_Plus,1604,304,104,share,2021-11-07,104,Content_104,2020-09-19,119,short,3.9
901,user_901,user901@example.com,hash_password_901,2020-07-15,UK,Genre_6,consumer,Recomendeitor_Plus,1605,901,139,favorite,2022-03-19,139,Content_139,2012-04-28,165,live,3.9
239,user_239,user239@example.com,hash_password_239,2022-03-09,India,Genre_2,consumer,Recomendeitor,1606,239,47,comment,2022-12-14,47,Content_47,2019-12-17,84,movie,2.7
727,user_727,user727@example.com,hash_password_727,2021-12-31,Brazil,Genre_10,moderator,Recomendeitor,1607,727,159,like,2021-06-18,159,Content_159,2015-08-28,170,short,4.4
804,user_804,user804@example.com,hash_password_804,2021-02-23,Japan,Genre_6,moderator,Recomendeitor,1608,804,77,like,2022-07-25,77,Content_77,2018-10-03,36,movie,1.6
224,user_224,user224@example.com,hash_password_224,2020-02-02,Canada,Genre_5,admin,Recomendeitor_Plus,1609,224,18,like,2021-03-01,18,Content_18,2017-06-13,35,documentary,4.7
88,user_88,user88@example.com,hash_password_88,2020-09-22,USA,Genre_1,admin,Recomendeitor,1610,88,22,favorite,2022-07-17,22,Content_22,2017-05-08,144,movie,2.5
537,user_537,user537@example.com,hash_password_537,2021-09-26,India,Genre_7,moderator,Recomendeitor,1611,537,184,like,2021-09-10,184,Content_184,2010-08-19,50,documentary,4.2
429,user_429,user429@example.com,hash_password_429,2020-01-16,Germany,Genre_5,moderator,Recomendeitor_Plus,1612,429,145,like,2022-09-08,145,Content_145,2014-07-19,146,live,2.3
220,user_220,user220@example.com,hash_password_220,2021-01-20,Brazil,Genre_7,content_creator,Recomendeitor_Plus,1613,220,38,comment,2022-01-10,38,Content_38,2022-12-25,44,short,3.0
275,user_275,user275@example.com,hash_password_275,2021-11-27,UK,,consumer,Recomendeitor_Plus,1614,275,25,comment,2021-05-15,25,Content_25,2020-04-09,45,short,4.7
647,user_647,user647@example.com,hash_password_647,2020-12-30,Japan,Genre_6,admin,Recomendeitor_Plus,1615,647,32,comment,2022-01-15,32,Content_32,2019-12-28,145,short,2.4
954,user_954,user954@example.com,hash_password_954,2022-08-22,Japan,Genre_7,consumer,Recomendeitor,1616,954,143,favorite,2022-10-04,143,Content_143,2015-10-13,116,series,1.8
745,user_745,user745@example.com,hash_password_745,2022-01-05,UK,Genre_2,admin,Recomendeitor_Plus,1617,745,13,share,2022-11-30,13,Content_13,2016-11-06,56,short,2.9
977,user_977,user977@example.com,hash_password_977,2020-02-20,Germany,Genre_10,consumer,Recomendeitor,1618,977,186,like,2022-06-20,186,Content_186,2018-07-19,56,series,3.5
66,user_66,user66@example.com,hash_password_66,2020-12-20,Japan,Genre_6,content_creator,Recomendeitor_Plus,1619,66,178,like,2022-06-30,178,Content_178,2016-06-26,51,live,4.5
592,user_592,user592@example.com,hash_password_592,2020-04-23,Germany,Genre_7,admin,Recomendeitor,1620,592,11,favorite,2022-03-24,11,Content_11,2015-03-05,39,short,2.7
423,user_423,user423@example.com,hash_password_423,2021-02-10,France,Genre_4,admin,Recomendeitor_Plus,1621,423,13,like,2022-09-29,13,Content_13,2016-11-06,56,short,2.9
255,user_255,user255@example.com,hash_password_255,2020-05-30,Germany,Genre_7,consumer,Recomendeitor_Plus,1622,255,97,favorite,2022-12-06,97,Content_97,2012-03-25,63,series,1.9
125,user_125,user125@example.com,hash_password_125,2021-10-27,USA,Genre_7,content_creator,Recomendeitor,1623,125,178,favorite,2021-03-16,178,Content_178,2016-06-26,51,live,4.5
146,user_146,user146@example.com,hash_password_146,2021-12-28,USA,Genre_6,admin,Recomendeitor,1624,146,101,favorite,2022-04-08,101,Content_101,2018-03-31,123,movie,2.7
615,user_615,user615@example.com,hash_password_615,2022-05-15,Japan,Genre_10,content_creator,Recomendeitor_Plus,1625,615,38,share,2022-05-14,38,Content_38,2022-12-25,44,short,3.0
385,user_385,user385@example.com,hash_password_385,2021-04-14,Italy,Genre_5,moderator,Recomendeitor,1626,385,1,favorite,2021-08-22,1,Content_1,2012-10-28,76,live,1.0
447,user_447,user447@example.com,hash_password_447,2020-11-22,UK,Genre_9,content_creator,Recomendeitor,1627,447,39,share,2021-01-30,39,Content_39,2022-11-13,113,short,1.9
387,user_387,user387@example.com,hash_password_387,2022-10-12,France,Genre_8,moderator,Recomendeitor_Plus,1628,387,27,share,2022-07-22,27,Content_27,2010-06-10,46,series,3.3
383,user_383,user383@example.com,hash_password_383,2022-04-23,UK,Genre_4,moderator,Recomendeitor_Plus,1629,383,36,like,2022-09-20,36,Content_36,2019-10-21,10,documentary,4.7
277,user_277,user277@example.com,hash_password_277,2021-10-17,USA,Genre_2,moderator,Recomendeitor,1630,277,160,comment,2022-03-24,160,Content_160,2019-05-23,69,movie,1.0
382,user_382,user382@example.com,hash_password_382,2021-11-11,Brazil,Genre_7,moderator,Recomendeitor,1631,382,169,share,2021-10-24,169,Content_169,2019-09-24,117,live,1.2
124,user_124,user124@example.com,hash_password_124,2022-06-27,Italy,Genre_9,consumer,Recomendeitor_Plus,1632,124,143,share,2021-03-02,143,Content_143,2015-10-13,116,series,1.8
926,user_926,user926@example.com,hash_password_926,2022-02-02,India,Genre_10,consumer,Recomendeitor_Plus,1633,926,31,comment,2022-08-29,31,Content_31,2019-10-15,150,movie,3.3
267,user_267,user267@example.com,hash_password_267,2020-04-04,USA,Genre_10,content_creator,Recomendeitor,1634,267,127,share,2021-02-13,127,Content_127,2017-01-25,105,series,4.0
790,user_790,user790@example.com,hash_password_790,2021-06-14,Canada,Genre_5,moderator,Recomendeitor_Plus,1635,790,6,comment,2022-12-18,6,Content_6,2014-11-29,135,short,1.9
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,1636,111,89,like,2022-08-22,89,Content_89,2018-06-25,66,short,4.9
381,user_381,user381@example.com,hash_password_381,2020-09-02,USA,,admin,Recomendeitor,1637,381,180,favorite,2021-09-17,180,Content_180,2021-04-17,110,live,2.2
825,user_825,user825@example.com,hash_password_825,2022-02-06,Germany,,moderator,Recomendeitor_Plus,1638,825,150,comment,2021-09-28,150,Content_150,2019-12-27,152,documentary,3.2
601,user_601,user601@example.com,hash_password_601,2021-09-12,France,Genre_3,content_creator,Recomendeitor_Plus,1639,601,31,favorite,2022-11-15,31,Content_31,2019-10-15,150,movie,3.3
899,user_899,user899@example.com,hash_password_899,2020-01-22,Spain,Genre_6,content_creator,Recomendeitor,1640,899,100,comment,2022-09-27,100,Content_100,2021-11-17,169,movie,4.4
158,user_158,user158@example.com,hash_password_158,2020-06-22,UK,Genre_4,admin,Recomendeitor_Plus,1641,158,73,favorite,2021-12-04,73,Content_73,2014-04-18,145,documentary,2.3
728,user_728,user728@example.com,hash_password_728,2020-01-31,France,,consumer,Recomendeitor,1642,728,46,like,2021-11-20,46,Content_46,2013-02-01,111,series,3.3
896,user_896,user896@example.com,hash_password_896,2021-07-14,USA,Genre_1,admin,Recomendeitor_Plus,1643,896,195,share,2022-12-24,195,Content_195,2022-04-17,25,short,2.2
