id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,user_id,content_id,id,title,release_date,duration,content_type,rating
711,user_711,user711@example.com,hash_password_711,2020-07-29,India,Genre_2,consumer,Recomendeitor,711,172,172,Content_172,2016-12-27,34,documentary,4.5
924,user_924,user924@example.com,hash_password_924,2020-04-11,India,Genre_5,admin,Recomendeitor,924,119,119,Content_119,2021-01-07,136,documentary,4.1
921,user_921,user921@example.com,hash_password_921,2021-01-27,UK,Genre_1,consumer,Recomendeitor,921,27,27,Content_27,2010-06-10,46,series,3.3
957,user_957,user957@example.com,hash_password_957,2020-06-03,Germany,Genre_1,content_creator,Recomendeitor,957,22,22,Content_22,2017-05-08,144,movie,2.5
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,361,47,47,Content_47,2019-12-17,84,movie,2.7
287,user_287,user287@example.com,hash_password_287,2022-10-10,Canada,Genre_9,moderator,Recomendeitor_Plus,287,93,93,Content_93,2010-11-17,32,series,1.9
182,user_182,user182@example.com,hash_password_182,2021-05-18,France,Genre_1,admin,Recomendeitor_Plus,182,176,176,Content_176,2018-01-17,149,short,2.6
451,user_451,user451@example.com,hash_password_451,2020-06-08,France,Genre_1,content_creator,Recomendeitor_Plus,451,158,158,Content_158,2015-11-15,166,short,1.1
97,user_97,user97@example.com,hash_password_97,2022-05-15,India,Genre_2,content_creator,Recomendeitor,97,2,2,Content_2,2015-03-27,63,live,2.4
563,user_563,user563@example.com,hash_password_563,2021-05-15,UK,Genre_1,consumer,Recomendeitor,563,143,143,Content_143,2015-10-13,116,series,1.8
314,user_314,user314@example.com,hash_password_314,2020-12-04,Japan,Genre_1,content_creator,Recomendeitor,314,47,47,Content_47,2019-12-17,84,movie,2.7
546,user_546,user546@example.com,hash_password_546,2022-10-29,Canada,Genre_3,admin,Recomendeitor_Plus,546,27,27,Content_27,2010-06-10,46,series,3.3
955,user_955,user955@example.com,hash_password_955,2020-04-03,Germany,Genre_9,admin,Recomendeitor_Plus,955,199,199,Content_199,2012-08-17,63,movie,3.9
21,user_21,user21@example.com,hash_password_21,2020-02-11,France,Genre_1,moderator,Recomendeitor,21,27,27,Content_27,2010-06-10,46,series,3.3
696,user_696,user696@example.com,hash_password_696,2021-09-20,Italy,Genre_2,consumer,Recomendeitor_Plus,696,141,141,Content_141,2014-09-13,130,live,2.1
805,user_805,user805@example.com,hash_password_805,2022-08-14,India,Genre_8,consumer,Recomendeitor_Plus,805,183,183,Content_183,2018-06-05,37,documentary,3.7
576,user_576,user576@example.com,hash_password_576,2022-10-28,Italy,Genre_4,moderator,Recomendeitor,576,145,145,Content_145,2014-07-19,146,live,2.3
497,user_497,user497@example.com,hash_password_497,2020-06-28,Italy,Genre_8,admin,Recomendeitor,497,75,75,Content_75,2011-12-22,135,documentary,4.1
403,user_403,user403@example.com,hash_password_403,2022-07-28,Italy,Genre_1,moderator,Recomendeitor_Plus,403,187,187,Content_187,2020-01-16,155,series,3.3
124,user_124,user124@example.com,hash_password_124,2022-06-27,Italy,Genre_9,consumer,Recomendeitor_Plus,124,10,10,Content_10,2021-09-19,44,short,1.4
613,user_613,user613@example.com,hash_password_613,2021-12-22,Japan,,content_creator,Recomendeitor,613,121,121,Content_121,2018-06-24,114,movie,4.8
119,user_119,user119@example.com,hash_password_119,2020-08-04,Italy,Genre_7,admin,Recomendeitor_Plus,119,33,33,Content_33,2010-05-09,142,series,3.6
853,user_853,user853@example.com,hash_password_853,2020-05-24,Germany,Genre_2,admin,Recomendeitor_Plus,853,165,165,Content_165,2015-06-23,22,series,3.8
590,user_590,user590@example.com,hash_password_590,2022-01-08,France,Genre_3,moderator,Recomendeitor_Plus,590,126,126,Content_126,2014-08-27,27,series,3.9
970,user_970,user970@example.com,hash_password_970,2020-01-05,France,Genre_3,content_creator,Recomendeitor,970,8,8,Content_8,2012-02-12,178,documentary,4.4
693,user_693,user693@example.com,hash_password_693,2021-06-06,France,Genre_7,content_creator,Recomendeitor_Plus,693,161,161,Content_161,2022-12-24,129,short,3.8
711,user_711,user711@example.com,hash_password_711,2020-07-29,India,Genre_2,consumer,Recomendeitor,711,135,135,Content_135,2013-03-30,78,movie,3.9
477,user_477,user477@example.com,hash_password_477,2021-06-27,Germany,Genre_10,admin,Recomendeitor,477,162,162,Content_162,2019-03-31,147,documentary,4.9
959,user_959,user959@example.com,hash_password_959,2022-08-29,Germany,Genre_7,admin,Recomendeitor_Plus,959,71,71,Content_71,2011-07-02,43,live,4.2
872,user_872,user872@example.com,hash_password_872,2021-12-05,USA,Genre_5,consumer,Recomendeitor,872,135,135,Content_135,2013-03-30,78,movie,3.9
702,user_702,user702@example.com,hash_password_702,2020-02-11,Spain,,admin,Recomendeitor_Plus,702,41,41,Content_41,2018-01-02,18,documentary,1.1
840,user_840,user840@example.com,hash_password_840,2020-10-23,Brazil,Genre_4,moderator,Recomendeitor,840,118,118,Content_118,2011-12-31,107,documentary,1.7
103,user_103,user103@example.com,hash_password_103,2020-02-19,Italy,Genre_1,content_creator,Recomendeitor_Plus,103,55,55,Content_55,2015-09-03,92,live,4.6
333,user_333,user333@example.com,hash_password_333,2020-04-15,Japan,Genre_6,content_creator,Recomendeitor_Plus,333,7,7,Content_7,2017-06-21,30,series,2.3
878,user_878,user878@example.com,hash_password_878,2020-10-26,France,Genre_9,content_creator,Recomendeitor_Plus,878,84,84,Content_84,2013-03-11,22,live,4.1
787,user_787,user787@example.com,hash_password_787,2020-04-17,Italy,Genre_3,consumer,Recomendeitor,787,146,146,Content_146,2010-01-16,164,documentary,4.9
459,user_459,user459@example.com,hash_password_459,2020-10-02,Canada,Genre_3,content_creator,Recomendeitor,459,171,171,Content_171,2013-12-22,26,series,3.9
130,user_130,user130@example.com,hash_password_130,2020-08-02,Italy,Genre_8,consumer,Recomendeitor_Plus,130,78,78,Content_78,2010-01-08,127,live,4.5
753,user_753,user753@example.com,hash_password_753,2021-07-27,Japan,Genre_10,admin,Recomendeitor,753,168,168,Content_168,2014-01-23,33,documentary,4.9
134,user_134,user134@example.com,hash_password_134,2020-03-14,Spain,Genre_3,moderator,Recomendeitor,134,53,53,Content_53,2015-12-03,54,short,4.6
157,user_157,user157@example.com,hash_password_157,2021-06-12,USA,Genre_3,content_creator,Recomendeitor,157,14,14,Content_14,2014-08-19,172,movie,3.6
425,user_425,user425@example.com,hash_password_425,2021-11-17,Japan,,admin,Recomendeitor_Plus,425,149,149,Content_149,2015-01-30,91,live,3.9
435,user_435,user435@example.com,hash_password_435,2020-02-25,Japan,Genre_10,content_creator,Recomendeitor,435,113,113,Content_113,2016-12-10,21,documentary,3.4
389,user_389,user389@example.com,hash_password_389,2020-01-13,France,Genre_10,content_creator,Recomendeitor,389,57,57,Content_57,2021-05-27,111,documentary,4.1
937,user_937,user937@example.com,hash_password_937,2021-01-20,India,,content_creator,Recomendeitor_Plus,937,91,91,Content_91,2017-07-09,40,series,2.2
318,user_318,user318@example.com,hash_password_318,2020-04-04,Brazil,Genre_6,moderator,Recomendeitor,318,46,46,Content_46,2013-02-01,111,series,3.3
670,user_670,user670@example.com,hash_password_670,2021-08-28,Japan,Genre_8,admin,Recomendeitor,670,154,154,Content_154,2012-07-12,121,documentary,1.7
505,user_505,user505@example.com,hash_password_505,2021-11-06,India,,consumer,Recomendeitor_Plus,505,91,91,Content_91,2017-07-09,40,series,2.2
871,user_871,user871@example.com,hash_password_871,2022-12-27,Germany,Genre_4,moderator,Recomendeitor_Plus,871,152,152,Content_152,2021-03-24,150,movie,3.0
190,user_190,user190@example.com,hash_password_190,2021-01-09,Italy,Genre_1,content_creator,Recomendeitor_Plus,190,133,133,Content_133,2012-06-17,178,movie,4.3
612,user_612,user612@example.com,hash_password_612,2022-03-15,Brazil,Genre_3,consumer,Recomendeitor_Plus,612,170,170,Content_170,2016-07-07,20,movie,3.0
411,user_411,user411@example.com,hash_password_411,2022-01-28,Spain,Genre_10,admin,Recomendeitor_Plus,411,102,102,Content_102,2012-01-25,23,documentary,2.2
946,user_946,user946@example.com,hash_password_946,2021-08-13,Italy,Genre_2,content_creator,Recomendeitor_Plus,946,106,106,Content_106,2014-01-26,161,movie,1.7
978,user_978,user978@example.com,hash_password_978,2020-12-25,Brazil,Genre_8,content_creator,Recomendeitor,978,171,171,Content_171,2013-12-22,26,series,3.9
52,user_52,user52@example.com,hash_password_52,2020-07-12,USA,Genre_2,admin,Recomendeitor_Plus,52,128,128,Content_128,2018-03-18,47,movie,1.4
561,user_561,user561@example.com,hash_password_561,2022-07-31,Germany,Genre_1,admin,Recomendeitor_Plus,561,32,32,Content_32,2019-12-28,145,short,2.4
446,user_446,user446@example.com,hash_password_446,2021-07-09,Canada,Genre_1,consumer,Recomendeitor_Plus,446,6,6,Content_6,2014-11-29,135,short,1.9
612,user_612,user612@example.com,hash_password_612,2022-03-15,Brazil,Genre_3,consumer,Recomendeitor_Plus,612,74,74,Content_74,2015-07-02,129,movie,3.8
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,444,195,195,Content_195,2022-04-17,25,short,2.2
382,user_382,user382@example.com,hash_password_382,2021-11-11,Brazil,Genre_7,moderator,Recomendeitor,382,135,135,Content_135,2013-03-30,78,movie,3.9
763,user_763,user763@example.com,hash_password_763,2021-04-29,Japan,Genre_4,admin,Recomendeitor,763,29,29,Content_29,2013-11-23,152,live,4.2
374,user_374,user374@example.com,hash_password_374,2021-02-15,UK,Genre_3,moderator,Recomendeitor_Plus,374,34,34,Content_34,2021-06-09,137,documentary,2.0
976,user_976,user976@example.com,hash_password_976,2021-03-28,Brazil,Genre_5,consumer,Recomendeitor,976,7,7,Content_7,2017-06-21,30,series,2.3
566,user_566,user566@example.com,hash_password_566,2021-11-17,Japan,Genre_1,admin,Recomendeitor_Plus,566,81,81,Content_81,2017-11-10,74,documentary,2.7
375,user_375,user375@example.com,hash_password_375,2020-07-24,Italy,Genre_10,content_creator,Recomendeitor,375,77,77,Content_77,2018-10-03,36,movie,1.6
389,user_389,user389@example.com,hash_password_389,2020-01-13,France,Genre_10,content_creator,Recomendeitor,389,58,58,Content_58,2011-10-12,25,movie,2.9
649,user_649,user649@example.com,hash_password_649,2021-06-05,Spain,Genre_5,consumer,Recomendeitor,649,85,85,Content_85,2018-10-27,30,series,1.0
674,user_674,user674@example.com,hash_password_674,2022-06-13,India,Genre_6,consumer,Recomendeitor,674,159,159,Content_159,2015-08-28,170,short,4.4
866,user_866,user866@example.com,hash_password_866,2021-06-18,Spain,Genre_5,consumer,Recomendeitor,866,73,73,Content_73,2014-04-18,145,documentary,2.3
804,user_804,user804@example.com,hash_password_804,2021-02-23,Japan,Genre_6,moderator,Recomendeitor,804,45,45,Content_45,2014-09-25,167,short,4.8
479,user_479,user479@example.com,hash_password_479,2020-12-19,France,Genre_8,moderator,Recomendeitor_Plus,479,47,47,Content_47,2019-12-17,84,movie,2.7
404,user_404,user404@example.com,hash_password_404,2020-11-23,France,Genre_5,consumer,Recomendeitor,404,77,77,Content_77,2018-10-03,36,movie,1.6
593,user_593,user593@example.com,hash_password_593,2021-12-08,UK,Genre_7,admin,Recomendeitor,593,200,200,Content_200,2011-04-10,109,live,2.6
468,user_468,user468@example.com,hash_password_468,2020-09-04,Canada,,content_creator,Recomendeitor,468,73,73,Content_73,2014-04-18,145,documentary,2.3
732,user_732,user732@example.com,hash_password_732,2020-12-14,Canada,Genre_9,admin,Recomendeitor,732,168,168,Content_168,2014-01-23,33,documentary,4.9
597,user_597,user597@example.com,hash_password_597,2020-10-29,Canada,Genre_4,admin,Recomendeitor,597,116,116,Content_116,2011-12-07,43,short,3.2
505,user_505,user505@example.com,hash_password_505,2021-11-06,India,,consumer,Recomendeitor_Plus,505,30,30,Content_30,2021-06-21,46,series,2.0
83,user_83,user83@example.com,hash_password_83,2022-11-27,Brazil,Genre_6,admin,Recomendeitor_Plus,83,190,190,Content_190,2017-06-28,22,short,1.0
319,user_319,user319@example.com,hash_password_319,2021-05-02,Brazil,Genre_8,content_creator,Recomendeitor_Plus,319,71,71,Content_71,2011-07-02,43,live,4.2
67,user_67,user67@example.com,hash_password_67,2021-03-25,Germany,Genre_5,content_creator,Recomendeitor,67,145,145,Content_145,2014-07-19,146,live,2.3
414,user_414,user414@example.com,hash_password_414,2020-05-23,USA,,consumer,Recomendeitor_Plus,414,103,103,Content_103,2010-06-29,165,series,2.3
453,user_453,user453@example.com,hash_password_453,2022-05-19,USA,Genre_10,moderator,Recomendeitor,453,133,133,Content_133,2012-06-17,178,movie,4.3
746,user_746,user746@example.com,hash_password_746,2022-11-05,Canada,Genre_3,admin,Recomendeitor_Plus,746,104,104,Content_104,2020-09-19,119,short,3.9
198,user_198,user198@example.com,hash_password_198,2020-07-18,Germany,Genre_6,content_creator,Recomendeitor_Plus,198,122,122,Content_122,2022-03-11,58,short,1.2
259,user_259,user259@example.com,hash_password_259,2021-10-20,India,Genre_2,content_creator,Recomendeitor_Plus,259,129,129,Content_129,2018-01-13,96,series,3.1
689,user_689,user689@example.com,hash_password_689,2021-11-08,UK,Genre_6,content_creator,Recomendeitor,689,31,31,Content_31,2019-10-15,150,movie,3.3
298,user_298,user298@example.com,hash_password_298,2020-04-01,Spain,Genre_6,consumer,Recomendeitor,298,163,163,Content_163,2016-06-01,32,short,2.8
280,user_280,user280@example.com,hash_password_280,2021-12-19,Italy,Genre_2,content_creator,Recomendeitor_Plus,280,109,109,Content_109,2015-04-15,39,series,4.2
300,user_300,user300@example.com,hash_password_300,2021-08-11,India,Genre_3,content_creator,Recomendeitor_Plus,300,72,72,Content_72,2015-05-09,48,short,4.3
129,user_129,user129@example.com,hash_password_129,2020-12-06,Italy,,content_creator,Recomendeitor_Plus,129,158,158,Content_158,2015-11-15,166,short,1.1
498,user_498,user498@example.com,hash_password_498,2021-02-09,Italy,Genre_3,moderator,Recomendeitor,498,127,127,Content_127,2017-01-25,105,series,4.0
883,user_883,user883@example.com,hash_password_883,2020-10-14,Canada,,moderator,Recomendeitor,883,85,85,Content_85,2018-10-27,30,series,1.0
438,user_438,user438@example.com,hash_password_438,2022-05-08,France,Genre_10,moderator,Recomendeitor,438,15,15,Content_15,2018-07-07,28,short,1.5
692,user_692,user692@example.com,hash_password_692,2021-08-27,Spain,Genre_6,consumer,Recomendeitor,692,56,56,Content_56,2015-06-18,132,series,2.7
292,user_292,user292@example.com,hash_password_292,2020-09-15,UK,Genre_7,admin,Recomendeitor_Plus,292,188,188,Content_188,2015-08-25,114,live,4.3
207,user_207,user207@example.com,hash_password_207,2020-11-25,Germany,Genre_6,admin,Recomendeitor_Plus,207,27,27,Content_27,2010-06-10,46,series,3.3
294,user_294,user294@example.com,hash_password_294,2022-01-24,UK,Genre_3,admin,Recomendeitor,294,2,2,Content_2,2015-03-27,63,live,2.4
940,user_940,user940@example.com,hash_password_940,2021-10-08,Italy,Genre_6,admin,Recomendeitor,940,74,74,Content_74,2015-07-02,129,movie,3.8
850,user_850,user850@example.com,hash_password_850,2022-02-01,Spain,Genre_6,consumer,Recomendeitor,850,64,64,Content_64,2014-11-26,133,series,4.4
983,user_983,user983@example.com,hash_password_983,2020-04-20,UK,Genre_9,admin,Recomendeitor,983,5,5,Content_5,2019-09-07,73,movie,3.5
687,user_687,user687@example.com,hash_password_687,2020-12-06,Spain,Genre_4,moderator,Recomendeitor,687,91,91,Content_91,2017-07-09,40,series,2.2
29,user_29,user29@example.com,hash_password_29,2021-11-28,Italy,Genre_1,consumer,Recomendeitor,29,68,68,Content_68,2019-05-12,22,documentary,4.8
179,user_179,user179@example.com,hash_password_179,2022-04-03,Canada,Genre_10,moderator,Recomendeitor_Plus,179,141,141,Content_141,2014-09-13,130,live,2.1
41,user_41,user41@example.com,hash_password_41,2020-06-07,India,Genre_5,consumer,Recomendeitor_Plus,41,81,81,Content_81,2017-11-10,74,documentary,2.7
470,user_470,user470@example.com,hash_password_470,2020-06-16,India,Genre_8,consumer,Recomendeitor_Plus,470,85,85,Content_85,2018-10-27,30,series,1.0
192,user_192,user192@example.com,hash_password_192,2020-05-02,Italy,Genre_8,content_creator,Recomendeitor_Plus,192,23,23,Content_23,2022-07-01,76,series,2.6
344,user_344,user344@example.com,hash_password_344,2020-05-07,Germany,Genre_2,admin,Recomendeitor,344,97,97,Content_97,2012-03-25,63,series,1.9
749,user_749,user749@example.com,hash_password_749,2020-12-04,UK,Genre_8,moderator,Recomendeitor_Plus,749,178,178,Content_178,2016-06-26,51,live,4.5
816,user_816,user816@example.com,hash_password_816,2021-12-01,Canada,Genre_2,moderator,Recomendeitor,816,124,124,Content_124,2018-08-29,102,movie,3.4
973,user_973,user973@example.com,hash_password_973,2022-12-06,Spain,Genre_2,content_creator,Recomendeitor,973,37,37,Content_37,2010-09-07,173,movie,1.4
737,user_737,user737@example.com,hash_password_737,2020-02-18,Spain,Genre_4,consumer,Recomendeitor,737,30,30,Content_30,2021-06-21,46,series,2.0
626,user_626,user626@example.com,hash_password_626,2021-11-18,France,Genre_1,consumer,Recomendeitor,626,151,151,Content_151,2019-11-13,60,short,4.8
278,user_278,user278@example.com,hash_password_278,2020-10-12,UK,Genre_9,moderator,Recomendeitor,278,162,162,Content_162,2019-03-31,147,documentary,4.9
355,user_355,user355@example.com,hash_password_355,2021-01-05,Japan,Genre_2,content_creator,Recomendeitor_Plus,355,192,192,Content_192,2018-12-13,109,documentary,1.2
529,user_529,user529@example.com,hash_password_529,2022-08-26,Japan,Genre_10,moderator,Recomendeitor_Plus,529,183,183,Content_183,2018-06-05,37,documentary,3.7
86,user_86,user86@example.com,hash_password_86,2022-08-04,Brazil,Genre_1,moderator,Recomendeitor_Plus,86,199,199,Content_199,2012-08-17,63,movie,3.9
901,user_901,user901@example.com,hash_password_901,2020-07-15,UK,Genre_6,consumer,Recomendeitor_Plus,901,117,117,Content_117,2017-11-07,91,short,3.8
317,user_317,user317@example.com,hash_password_317,2022-04-22,UK,Genre_6,consumer,Recomendeitor,317,9,9,Content_9,2017-12-22,161,short,3.9
857,user_857,user857@example.com,hash_password_857,2022-12-10,Brazil,Genre_4,admin,Recomendeitor,857,132,132,Content_132,2019-05-19,17,short,4.7
902,user_902,user902@example.com,hash_password_902,2021-03-02,USA,Genre_2,moderator,Recomendeitor_Plus,902,66,66,Content_66,2016-10-24,111,movie,1.3
693,user_693,user693@example.com,hash_password_693,2021-06-06,France,Genre_7,content_creator,Recomendeitor_Plus,693,120,120,Content_120,2012-08-14,84,movie,3.3
337,user_337,user337@example.com,hash_password_337,2020-07-05,Canada,Genre_7,content_creator,Recomendeitor,337,124,124,Content_124,2018-08-29,102,movie,3.4
863,user_863,user863@example.com,hash_password_863,2022-01-05,Japan,Genre_5,content_creator,Recomendeitor_Plus,863,161,161,Content_161,2022-12-24,129,short,3.8
145,user_145,user145@example.com,hash_password_145,2022-07-14,USA,Genre_5,moderator,Recomendeitor,145,160,160,Content_160,2019-05-23,69,movie,1.0
315,user_315,user315@example.com,hash_password_315,2020-03-31,Spain,Genre_7,consumer,Recomendeitor,315,44,44,Content_44,2017-07-10,13,series,2.1
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,225,109,109,Content_109,2015-04-15,39,series,4.2
423,user_423,user423@example.com,hash_password_423,2021-02-10,France,Genre_4,admin,Recomendeitor_Plus,423,37,37,Content_37,2010-09-07,173,movie,1.4
54,user_54,user54@example.com,hash_password_54,2020-05-02,Canada,Genre_2,content_creator,Recomendeitor,54,67,67,Content_67,2022-12-09,75,short,1.3
894,user_894,user894@example.com,hash_password_894,2021-04-05,France,Genre_2,consumer,Recomendeitor,894,60,60,Content_60,2015-08-12,177,live,1.8
944,user_944,user944@example.com,hash_password_944,2020-12-16,Brazil,Genre_6,consumer,Recomendeitor,944,187,187,Content_187,2020-01-16,155,series,3.3
933,user_933,user933@example.com,hash_password_933,2020-08-19,Spain,Genre_9,admin,Recomendeitor_Plus,933,36,36,Content_36,2019-10-21,10,documentary,4.7
816,user_816,user816@example.com,hash_password_816,2021-12-01,Canada,Genre_2,moderator,Recomendeitor,816,49,49,Content_49,2020-10-19,81,short,3.1
68,user_68,user68@example.com,hash_password_68,2020-05-03,Brazil,Genre_8,consumer,Recomendeitor,68,179,179,Content_179,2016-07-27,154,documentary,1.6
619,user_619,user619@example.com,hash_password_619,2020-07-26,France,Genre_1,consumer,Recomendeitor,619,107,107,Content_107,2022-01-28,88,series,2.5
334,user_334,user334@example.com,hash_password_334,2022-11-14,Italy,Genre_10,consumer,Recomendeitor_Plus,334,8,8,Content_8,2012-02-12,178,documentary,4.4
77,user_77,user77@example.com,hash_password_77,2021-07-29,India,Genre_7,content_creator,Recomendeitor_Plus,77,178,178,Content_178,2016-06-26,51,live,4.5
539,user_539,user539@example.com,hash_password_539,2021-09-17,Japan,,admin,Recomendeitor,539,41,41,Content_41,2018-01-02,18,documentary,1.1
856,user_856,user856@example.com,hash_password_856,2021-09-20,USA,Genre_5,consumer,Recomendeitor,856,101,101,Content_101,2018-03-31,123,movie,2.7
155,user_155,user155@example.com,hash_password_155,2021-02-18,India,Genre_5,moderator,Recomendeitor_Plus,155,113,113,Content_113,2016-12-10,21,documentary,3.4
72,user_72,user72@example.com,hash_password_72,2021-03-07,France,Genre_6,content_creator,Recomendeitor,72,109,109,Content_109,2015-04-15,39,series,4.2
501,user_501,user501@example.com,hash_password_501,2021-02-16,India,Genre_8,admin,Recomendeitor,501,166,166,Content_166,2013-03-18,110,movie,4.3
447,user_447,user447@example.com,hash_password_447,2020-11-22,UK,Genre_9,content_creator,Recomendeitor,447,86,86,Content_86,2016-02-27,156,series,2.7
692,user_692,user692@example.com,hash_password_692,2021-08-27,Spain,Genre_6,consumer,Recomendeitor,692,78,78,Content_78,2010-01-08,127,live,4.5
559,user_559,user559@example.com,hash_password_559,2021-10-29,India,Genre_4,admin,Recomendeitor_Plus,559,55,55,Content_55,2015-09-03,92,live,4.6
754,user_754,user754@example.com,hash_password_754,2020-09-17,Spain,Genre_3,content_creator,Recomendeitor,754,110,110,Content_110,2019-05-16,13,documentary,4.9
359,user_359,user359@example.com,hash_password_359,2022-11-09,Spain,Genre_8,admin,Recomendeitor_Plus,359,196,196,Content_196,2012-06-14,146,series,2.4
277,user_277,user277@example.com,hash_password_277,2021-10-17,USA,Genre_2,moderator,Recomendeitor,277,146,146,Content_146,2010-01-16,164,documentary,4.9
883,user_883,user883@example.com,hash_password_883,2020-10-14,Canada,,moderator,Recomendeitor,883,65,65,Content_65,2021-04-10,153,short,1.8
313,user_313,user313@example.com,hash_password_313,2021-04-05,India,Genre_5,admin,Recomendeitor_Plus,313,64,64,Content_64,2014-11-26,133,series,4.4
105,user_105,user105@example.com,hash_password_105,2021-09-15,Brazil,Genre_6,moderator,Recomendeitor_Plus,105,140,140,Content_140,2011-03-10,148,series,4.4
971,user_971,user971@example.com,hash_password_971,2021-09-26,Japan,Genre_8,admin,Recomendeitor_Plus,971,118,118,Content_118,2011-12-31,107,documentary,1.7
95,user_95,user95@example.com,hash_password_95,2022-09-21,Italy,Genre_8,content_creator,Recomendeitor_Plus,95,169,169,Content_169,2019-09-24,117,live,1.2
219,user_219,user219@example.com,hash_password_219,2020-07-06,Canada,Genre_10,content_creator,Recomendeitor_Plus,219,42,42,Content_42,2018-10-30,43,movie,1.7
682,user_682,user682@example.com,hash_password_682,2022-04-16,Brazil,Genre_2,content_creator,Recomendeitor_Plus,682,117,117,Content_117,2017-11-07,91,short,3.8
878,user_878,user878@example.com,hash_password_878,2020-10-26,France,Genre_9,content_creator,Recomendeitor_Plus,878,188,188,Content_188,2015-08-25,114,live,4.3
944,user_944,user944@example.com,hash_password_944,2020-12-16,Brazil,Genre_6,consumer,Recomendeitor,944,50,50,Content_50,2018-05-14,12,movie,4.0
795,user_795,user795@example.com,hash_password_795,2021-11-04,India,Genre_4,admin,Recomendeitor_Plus,795,164,164,Content_164,2017-09-30,158,documentary,1.9
128,user_128,user128@example.com,hash_password_128,2021-07-16,France,Genre_7,consumer,Recomendeitor,128,48,48,Content_48,2017-06-01,108,short,3.3
200,user_200,user200@example.com,hash_password_200,2022-01-08,Spain,Genre_4,moderator,Recomendeitor,200,199,199,Content_199,2012-08-17,63,movie,3.9
929,user_929,user929@example.com,hash_password_929,2022-09-04,Brazil,Genre_6,consumer,Recomendeitor,929,73,73,Content_73,2014-04-18,145,documentary,2.3
332,user_332,user332@example.com,hash_password_332,2022-07-13,Italy,Genre_5,consumer,Recomendeitor_Plus,332,136,136,Content_136,2020-03-13,130,series,2.8
547,user_547,user547@example.com,hash_password_547,2021-08-11,Japan,Genre_6,consumer,Recomendeitor_Plus,547,153,153,Content_153,2018-05-01,92,movie,2.5
866,user_866,user866@example.com,hash_password_866,2021-06-18,Spain,Genre_5,consumer,Recomendeitor,866,135,135,Content_135,2013-03-30,78,movie,3.9
656,user_656,user656@example.com,hash_password_656,2021-08-18,France,Genre_8,admin,Recomendeitor_Plus,656,106,106,Content_106,2014-01-26,161,movie,1.7
292,user_292,user292@example.com,hash_password_292,2020-09-15,UK,Genre_7,admin,Recomendeitor_Plus,292,8,8,Content_8,2012-02-12,178,documentary,4.4
66,user_66,user66@example.com,hash_password_66,2020-12-20,Japan,Genre_6,content_creator,Recomendeitor_Plus,66,110,110,Content_110,2019-05-16,13,documentary,4.9
972,user_972,user972@example.com,hash_password_972,2021-11-30,USA,Genre_10,admin,Recomendeitor,972,31,31,Content_31,2019-10-15,150,movie,3.3
731,user_731,user731@example.com,hash_password_731,2021-06-27,France,Genre_7,moderator,Recomendeitor_Plus,731,12,12,Content_12,2021-11-26,66,live,1.1
568,user_568,user568@example.com,hash_password_568,2020-11-27,UK,Genre_10,moderator,Recomendeitor_Plus,568,127,127,Content_127,2017-01-25,105,series,4.0
657,user_657,user657@example.com,hash_password_657,2022-12-14,Italy,Genre_5,admin,Recomendeitor_Plus,657,57,57,Content_57,2021-05-27,111,documentary,4.1
404,user_404,user404@example.com,hash_password_404,2020-11-23,France,Genre_5,consumer,Recomendeitor,404,194,194,Content_194,2010-04-06,139,documentary,2.2
725,user_725,user725@example.com,hash_password_725,2021-01-26,USA,Genre_3,moderator,Recomendeitor_Plus,725,140,140,Content_140,2011-03-10,148,series,4.4
606,user_606,user606@example.com,hash_password_606,2020-01-09,India,,admin,Recomendeitor,606,27,27,Content_27,2010-06-10,46,series,3.3
618,user_618,user618@example.com,hash_password_618,2021-12-10,Canada,Genre_3,content_creator,Recomendeitor,618,46,46,Content_46,2013-02-01,111,series,3.3
596,user_596,user596@example.com,hash_password_596,2022-06-13,India,Genre_2,admin,Recomendeitor,596,135,135,Content_135,2013-03-30,78,movie,3.9
648,user_648,user648@example.com,hash_password_648,2021-02-26,India,Genre_6,content_creator,Recomendeitor,648,61,61,Content_61,2017-01-01,154,live,3.4
146,user_146,user146@example.com,hash_password_146,2021-12-28,USA,Genre_6,admin,Recomendeitor,146,186,186,Content_186,2018-07-19,56,series,3.5
761,user_761,user761@example.com,hash_password_761,2022-06-17,Canada,Genre_10,consumer,Recomendeitor_Plus,761,58,58,Content_58,2011-10-12,25,movie,2.9
530,user_530,user530@example.com,hash_password_530,2021-05-02,Japan,Genre_10,moderator,Recomendeitor,530,13,13,Content_13,2016-11-06,56,short,2.9
402,user_402,user402@example.com,hash_password_402,2021-03-13,USA,Genre_9,consumer,Recomendeitor_Plus,402,181,181,Content_181,2021-02-03,57,series,2.2
125,user_125,user125@example.com,hash_password_125,2021-10-27,USA,Genre_7,content_creator,Recomendeitor,125,100,100,Content_100,2021-11-17,169,movie,4.4
514,user_514,user514@example.com,hash_password_514,2020-10-22,Germany,Genre_9,consumer,Recomendeitor,514,193,193,Content_193,2017-10-10,40,movie,3.2
