id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,view_date,duration_viewed,recommendation_system,id,title,release_date,duration,content_type,rating
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,2576,225,132,2021-04-30,105,Recomendeitor,132,Content_132,2019-05-19,17,short,4.7
917,user_917,user917@example.com,hash_password_917,2021-11-15,UK,Genre_8,content_creator,Recomendeitor,2577,917,30,2021-10-23,92,Recomendeitor,30,Content_30,2021-06-21,46,series,2.0
313,user_313,user313@example.com,hash_password_313,2021-04-05,India,Genre_5,admin,Recomendeitor_Plus,2578,313,12,2022-07-07,25,Recomendeitor,12,Content_12,2021-11-26,66,live,1.1
615,user_615,user615@example.com,hash_password_615,2022-05-15,Japan,Genre_10,content_creator,Recomendeitor_Plus,2579,615,35,2022-09-01,44,Recomendeitor_Plus,35,Content_35,2014-08-02,136,movie,1.8
919,user_919,user919@example.com,hash_password_919,2020-10-13,France,Genre_4,moderator,Recomendeitor_Plus,2580,919,77,2022-05-08,174,Recomendeitor_Plus,77,Content_77,2018-10-03,36,movie,1.6
859,user_859,user859@example.com,hash_password_859,2021-04-20,UK,Genre_1,moderator,Recomendeitor,2581,859,180,2021-04-30,142,Recomendeitor,180,Content_180,2021-04-17,110,live,2.2
813,user_813,user813@example.com,hash_password_813,2021-01-16,Canada,,admin,Recomendeitor,2582,813,159,2022-07-29,136,Recomendeitor_Plus,159,Content_159,2015-08-28,170,short,4.4
940,user_940,user940@example.com,hash_password_940,2021-10-08,Italy,Genre_6,admin,Recomendeitor,2583,940,102,2021-10-30,176,Recomendeitor_Plus,102,Content_102,2012-01-25,23,documentary,2.2
466,user_466,user466@example.com,hash_password_466,2021-01-20,Japan,Genre_5,consumer,Recomendeitor,2584,466,87,2021-09-03,142,Recomendeitor,87,Content_87,2020-08-04,62,short,3.1
88,user_88,user88@example.com,hash_password_88,2020-09-22,USA,Genre_1,admin,Recomendeitor,2585,88,196,2021-10-08,80,Recomendeitor,196,Content_196,2012-06-14,146,series,2.4
883,user_883,user883@example.com,hash_password_883,2020-10-14,Canada,,moderator,Recomendeitor,2586,883,52,2021-03-24,82,Recomendeitor_Plus,52,Content_52,2017-12-30,43,series,2.4
303,user_303,user303@example.com,hash_password_303,2021-02-15,USA,,moderator,Recomendeitor_Plus,2587,303,80,2021-03-13,135,Recomendeitor,80,Content_80,2019-03-26,48,short,2.1
680,user_680,user680@example.com,hash_password_680,2021-08-28,Brazil,Genre_2,content_creator,Recomendeitor_Plus,2588,680,135,2021-01-05,88,Recomendeitor,135,Content_135,2013-03-30,78,movie,3.9
435,user_435,user435@example.com,hash_password_435,2020-02-25,Japan,Genre_10,content_creator,Recomendeitor,2589,435,22,2021-08-28,177,Recomendeitor_Plus,22,Content_22,2017-05-08,144,movie,2.5
682,user_682,user682@example.com,hash_password_682,2022-04-16,Brazil,Genre_2,content_creator,Recomendeitor_Plus,2590,682,75,2021-12-12,127,Recomendeitor_Plus,75,Content_75,2011-12-22,135,documentary,4.1
135,user_135,user135@example.com,hash_password_135,2020-06-19,Canada,Genre_3,consumer,Recomendeitor_Plus,2591,135,184,2021-10-07,55,Recomendeitor,184,Content_184,2010-08-19,50,documentary,4.2
50,user_50,user50@example.com,hash_password_50,2021-12-14,Brazil,Genre_2,admin,Recomendeitor,2592,50,58,2022-08-15,141,Recomendeitor_Plus,58,Content_58,2011-10-12,25,movie,2.9
432,user_432,user432@example.com,hash_password_432,2022-12-09,Japan,,consumer,Recomendeitor,2593,432,93,2021-07-29,56,Recomendeitor,93,Content_93,2010-11-17,32,series,1.9
340,user_340,user340@example.com,hash_password_340,2022-06-18,Japan,Genre_8,admin,Recomendeitor_Plus,2594,340,192,2021-03-21,15,Recomendeitor,192,Content_192,2018-12-13,109,documentary,1.2
347,user_347,user347@example.com,hash_password_347,2022-06-25,UK,Genre_3,consumer,Recomendeitor,2595,347,103,2021-04-13,58,Recomendeitor_Plus,103,Content_103,2010-06-29,165,series,2.3
646,user_646,user646@example.com,hash_password_646,2021-03-19,France,Genre_9,content_creator,Recomendeitor_Plus,2596,646,140,2021-03-09,163,Recomendeitor_Plus,140,Content_140,2011-03-10,148,series,4.4
347,user_347,user347@example.com,hash_password_347,2022-06-25,UK,Genre_3,consumer,Recomendeitor,2597,347,7,2021-05-26,88,Recomendeitor,7,Content_7,2017-06-21,30,series,2.3
649,user_649,user649@example.com,hash_password_649,2021-06-05,Spain,Genre_5,consumer,Recomendeitor,2598,649,128,2021-12-01,97,Recomendeitor,128,Content_128,2018-03-18,47,movie,1.4
245,user_245,user245@example.com,hash_password_245,2022-04-17,Spain,Genre_4,consumer,Recomendeitor_Plus,2599,245,55,2021-12-15,144,Recomendeitor,55,Content_55,2015-09-03,92,live,4.6
109,user_109,user109@example.com,hash_password_109,2022-05-31,Spain,Genre_8,content_creator,Recomendeitor,2600,109,106,2022-03-09,8,Recomendeitor_Plus,106,Content_106,2014-01-26,161,movie,1.7
825,user_825,user825@example.com,hash_password_825,2022-02-06,Germany,,moderator,Recomendeitor_Plus,2601,825,62,2022-03-07,173,Recomendeitor,62,Content_62,2021-10-20,128,movie,1.7
799,user_799,user799@example.com,hash_password_799,2020-08-25,Italy,Genre_7,consumer,Recomendeitor_Plus,2602,799,90,2022-02-03,40,Recomendeitor_Plus,90,Content_90,2020-08-22,34,short,1.9
533,user_533,user533@example.com,hash_password_533,2021-04-11,France,Genre_7,moderator,Recomendeitor_Plus,2603,533,98,2021-11-13,14,Recomendeitor,98,Content_98,2014-11-25,61,documentary,3.7
90,user_90,user90@example.com,hash_password_90,2021-01-15,UK,Genre_3,admin,Recomendeitor,2604,90,77,2021-03-22,53,Recomendeitor_Plus,77,Content_77,2018-10-03,36,movie,1.6
296,user_296,user296@example.com,hash_password_296,2020-11-28,USA,Genre_5,admin,Recomendeitor,2605,296,183,2021-01-21,127,Recomendeitor,183,Content_183,2018-06-05,37,documentary,3.7
112,user_112,user112@example.com,hash_password_112,2022-10-15,UK,Genre_3,consumer,Recomendeitor_Plus,2606,112,119,2021-03-11,155,Recomendeitor_Plus,119,Content_119,2021-01-07,136,documentary,4.1
813,user_813,user813@example.com,hash_password_813,2021-01-16,Canada,,admin,Recomendeitor,2607,813,36,2021-10-02,175,Recomendeitor,36,Content_36,2019-10-21,10,documentary,4.7
589,user_589,user589@example.com,hash_password_589,2021-01-15,Spain,Genre_1,content_creator,Recomendeitor,2608,589,89,2022-03-07,80,Recomendeitor,89,Content_89,2018-06-25,66,short,4.9
177,user_177,user177@example.com,hash_password_177,2020-09-07,USA,Genre_3,consumer,Recomendeitor,2609,177,152,2021-03-14,115,Recomendeitor,152,Content_152,2021-03-24,150,movie,3.0
343,user_343,user343@example.com,hash_password_343,2022-08-20,Germany,Genre_7,consumer,Recomendeitor_Plus,2610,343,172,2022-04-09,134,Recomendeitor,172,Content_172,2016-12-27,34,documentary,4.5
660,user_660,user660@example.com,hash_password_660,2020-04-09,France,Genre_6,consumer,Recomendeitor,2611,660,145,2022-04-10,55,Recomendeitor_Plus,145,Content_145,2014-07-19,146,live,2.3
101,user_101,user101@example.com,hash_password_101,2020-03-27,Canada,Genre_2,consumer,Recomendeitor,2612,101,130,2022-09-02,44,Recomendeitor_Plus,130,Content_130,2014-02-23,97,live,3.0
758,user_758,user758@example.com,hash_password_758,2020-09-11,France,Genre_7,content_creator,Recomendeitor_Plus,2613,758,141,2021-09-09,18,Recomendeitor_Plus,141,Content_141,2014-09-13,130,live,2.1
629,user_629,user629@example.com,hash_password_629,2021-10-24,Spain,,moderator,Recomendeitor_Plus,2614,629,159,2022-11-02,16,Recomendeitor_Plus,159,Content_159,2015-08-28,170,short,4.4
604,user_604,user604@example.com,hash_password_604,2022-10-16,UK,Genre_5,moderator,Recomendeitor,2615,604,93,2021-10-27,12,Recomendeitor_Plus,93,Content_93,2010-11-17,32,series,1.9
401,user_401,user401@example.com,hash_password_401,2021-02-27,France,Genre_5,moderator,Recomendeitor_Plus,2616,401,114,2021-01-10,148,Recomendeitor,114,Content_114,2011-08-03,128,live,3.6
28,user_28,user28@example.com,hash_password_28,2020-12-08,UK,Genre_9,content_creator,Recomendeitor,2617,28,28,2021-08-15,45,Recomendeitor_Plus,28,Content_28,2011-07-22,10,live,2.4
937,user_937,user937@example.com,hash_password_937,2021-01-20,India,,content_creator,Recomendeitor_Plus,2618,937,188,2021-11-18,93,Recomendeitor_Plus,188,Content_188,2015-08-25,114,live,4.3
962,user_962,user962@example.com,hash_password_962,2022-10-22,USA,Genre_9,content_creator,Recomendeitor_Plus,2619,962,155,2021-10-29,22,Recomendeitor_Plus,155,Content_155,2017-08-06,65,live,4.1
537,user_537,user537@example.com,hash_password_537,2021-09-26,India,Genre_7,moderator,Recomendeitor,2620,537,143,2022-08-29,97,Recomendeitor_Plus,143,Content_143,2015-10-13,116,series,1.8
58,user_58,user58@example.com,hash_password_58,2022-08-18,Spain,,admin,Recomendeitor,2621,58,33,2021-03-07,47,Recomendeitor,33,Content_33,2010-05-09,142,series,3.6
498,user_498,user498@example.com,hash_password_498,2021-02-09,Italy,Genre_3,moderator,Recomendeitor,2622,498,20,2022-07-18,29,Recomendeitor,20,Content_20,2020-03-05,80,live,1.2
297,user_297,user297@example.com,hash_password_297,2021-09-14,France,Genre_3,moderator,Recomendeitor_Plus,2623,297,170,2022-12-01,45,Recomendeitor,170,Content_170,2016-07-07,20,movie,3.0
134,user_134,user134@example.com,hash_password_134,2020-03-14,Spain,Genre_3,moderator,Recomendeitor,2624,134,140,2022-03-11,77,Recomendeitor,140,Content_140,2011-03-10,148,series,4.4
331,user_331,user331@example.com,hash_password_331,2020-04-16,Spain,Genre_10,consumer,Recomendeitor_Plus,2625,331,101,2022-12-05,9,Recomendeitor_Plus,101,Content_101,2018-03-31,123,movie,2.7
249,user_249,user249@example.com,hash_password_249,2022-01-04,Germany,,content_creator,Recomendeitor_Plus,2626,249,23,2021-07-08,24,Recomendeitor_Plus,23,Content_23,2022-07-01,76,series,2.6
550,user_550,user550@example.com,hash_password_550,2022-08-14,France,Genre_10,admin,Recomendeitor,2627,550,200,2022-03-21,15,Recomendeitor,200,Content_200,2011-04-10,109,live,2.6
902,user_902,user902@example.com,hash_password_902,2021-03-02,USA,Genre_2,moderator,Recomendeitor_Plus,2628,902,112,2022-02-09,164,Recomendeitor,112,Content_112,2019-05-25,17,documentary,2.6
941,user_941,user941@example.com,hash_password_941,2022-07-30,Canada,Genre_4,consumer,Recomendeitor_Plus,2629,941,14,2021-05-12,13,Recomendeitor_Plus,14,Content_14,2014-08-19,172,movie,3.6
75,user_75,user75@example.com,hash_password_75,2021-07-20,Brazil,Genre_5,content_creator,Recomendeitor_Plus,2630,75,91,2022-06-17,91,Recomendeitor_Plus,91,Content_91,2017-07-09,40,series,2.2
654,user_654,user654@example.com,hash_password_654,2020-08-22,UK,,admin,Recomendeitor,2631,654,153,2021-10-23,172,Recomendeitor,153,Content_153,2018-05-01,92,movie,2.5
834,user_834,user834@example.com,hash_password_834,2022-07-15,Spain,Genre_4,moderator,Recomendeitor,2632,834,77,2021-05-12,101,Recomendeitor,77,Content_77,2018-10-03,36,movie,1.6
168,user_168,user168@example.com,hash_password_168,2020-06-14,Germany,Genre_7,content_creator,Recomendeitor_Plus,2633,168,85,2021-04-18,71,Recomendeitor,85,Content_85,2018-10-27,30,series,1.0
771,user_771,user771@example.com,hash_password_771,2022-12-08,Japan,Genre_9,consumer,Recomendeitor_Plus,2634,771,109,2021-07-28,122,Recomendeitor,109,Content_109,2015-04-15,39,series,4.2
503,user_503,user503@example.com,hash_password_503,2020-06-17,USA,Genre_2,content_creator,Recomendeitor_Plus,2635,503,31,2021-08-22,76,Recomendeitor_Plus,31,Content_31,2019-10-15,150,movie,3.3
885,user_885,user885@example.com,hash_password_885,2020-12-02,Japan,Genre_7,content_creator,Recomendeitor_Plus,2636,885,122,2021-07-28,164,Recomendeitor_Plus,122,Content_122,2022-03-11,58,short,1.2
355,user_355,user355@example.com,hash_password_355,2021-01-05,Japan,Genre_2,content_creator,Recomendeitor_Plus,2637,355,107,2022-01-19,116,Recomendeitor_Plus,107,Content_107,2022-01-28,88,series,2.5
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,2638,225,54,2021-04-24,61,Recomendeitor,54,Content_54,2016-12-12,70,documentary,4.8
664,user_664,user664@example.com,hash_password_664,2022-04-22,France,Genre_6,content_creator,Recomendeitor,2639,664,133,2021-02-19,168,Recomendeitor_Plus,133,Content_133,2012-06-17,178,movie,4.3
531,user_531,user531@example.com,hash_password_531,2022-10-27,Italy,,content_creator,Recomendeitor_Plus,2640,531,141,2021-05-10,126,Recomendeitor_Plus,141,Content_141,2014-09-13,130,live,2.1
146,user_146,user146@example.com,hash_password_146,2021-12-28,USA,Genre_6,admin,Recomendeitor,2641,146,156,2021-12-04,155,Recomendeitor,156,Content_156,2019-03-01,174,series,3.9
960,user_960,user960@example.com,hash_password_960,2020-11-23,Spain,Genre_5,content_creator,Recomendeitor,2642,960,43,2021-08-03,1,Recomendeitor,43,Content_43,2021-01-31,137,short,4.5
241,user_241,user241@example.com,hash_password_241,2021-03-08,UK,,admin,Recomendeitor,2643,241,89,2021-11-24,162,Recomendeitor,89,Content_89,2018-06-25,66,short,4.9
884,user_884,user884@example.com,hash_password_884,2020-10-24,Brazil,Genre_2,moderator,Recomendeitor,2644,884,115,2021-08-21,68,Recomendeitor,115,Content_115,2013-10-28,168,live,1.3
893,user_893,user893@example.com,hash_password_893,2020-10-28,USA,Genre_8,admin,Recomendeitor,2645,893,99,2022-01-12,88,Recomendeitor,99,Content_99,2017-06-15,157,short,4.0
344,user_344,user344@example.com,hash_password_344,2020-05-07,Germany,Genre_2,admin,Recomendeitor,2646,344,47,2022-08-31,21,Recomendeitor,47,Content_47,2019-12-17,84,movie,2.7
749,user_749,user749@example.com,hash_password_749,2020-12-04,UK,Genre_8,moderator,Recomendeitor_Plus,2647,749,71,2021-03-01,161,Recomendeitor_Plus,71,Content_71,2011-07-02,43,live,4.2
35,user_35,user35@example.com,hash_password_35,2021-10-18,Italy,Genre_9,moderator,Recomendeitor,2648,35,166,2021-10-08,135,Recomendeitor_Plus,166,Content_166,2013-03-18,110,movie,4.3
702,user_702,user702@example.com,hash_password_702,2020-02-11,Spain,,admin,Recomendeitor_Plus,2649,702,67,2021-07-15,3,Recomendeitor_Plus,67,Content_67,2022-12-09,75,short,1.3
1,user_1,user1@example.com,hash_password_1,2022-09-20,Italy,Genre_1,moderator,Recomendeitor_Plus,2650,1,62,2021-07-11,51,Recomendeitor_Plus,62,Content_62,2021-10-20,128,movie,1.7
996,user_996,user996@example.com,hash_password_996,2020-08-19,Japan,,content_creator,Recomendeitor_Plus,2651,996,109,2022-07-14,79,Recomendeitor_Plus,109,Content_109,2015-04-15,39,series,4.2
153,user_153,user153@example.com,hash_password_153,2022-11-25,Spain,Genre_1,content_creator,Recomendeitor_Plus,2652,153,167,2022-05-01,95,Recomendeitor_Plus,167,Content_167,2021-11-13,170,short,3.2
429,user_429,user429@example.com,hash_password_429,2020-01-16,Germany,Genre_5,moderator,Recomendeitor_Plus,2653,429,37,2022-01-21,123,Recomendeitor,37,Content_37,2010-09-07,173,movie,1.4
945,user_945,user945@example.com,hash_password_945,2022-03-22,UK,Genre_2,content_creator,Recomendeitor,2654,945,119,2022-04-07,6,Recomendeitor,119,Content_119,2021-01-07,136,documentary,4.1
508,user_508,user508@example.com,hash_password_508,2021-11-08,USA,Genre_8,consumer,Recomendeitor,2655,508,86,2022-04-24,157,Recomendeitor,86,Content_86,2016-02-27,156,series,2.7
126,user_126,user126@example.com,hash_password_126,2022-06-25,Germany,Genre_3,consumer,Recomendeitor_Plus,2656,126,126,2021-06-01,17,Recomendeitor_Plus,126,Content_126,2014-08-27,27,series,3.9
491,user_491,user491@example.com,hash_password_491,2022-03-02,USA,Genre_2,admin,Recomendeitor_Plus,2657,491,136,2021-12-22,117,Recomendeitor_Plus,136,Content_136,2020-03-13,130,series,2.8
482,user_482,user482@example.com,hash_password_482,2022-10-22,Japan,,moderator,Recomendeitor_Plus,2658,482,52,2021-03-25,60,Recomendeitor,52,Content_52,2017-12-30,43,series,2.4
345,user_345,user345@example.com,hash_password_345,2021-10-13,USA,Genre_4,moderator,Recomendeitor,2659,345,91,2021-04-16,150,Recomendeitor,91,Content_91,2017-07-09,40,series,2.2
912,user_912,user912@example.com,hash_password_912,2020-01-20,Brazil,Genre_10,moderator,Recomendeitor,2660,912,33,2021-08-25,152,Recomendeitor,33,Content_33,2010-05-09,142,series,3.6
738,user_738,user738@example.com,hash_password_738,2021-01-19,Brazil,Genre_8,admin,Recomendeitor_Plus,2661,738,81,2021-01-06,125,Recomendeitor,81,Content_81,2017-11-10,74,documentary,2.7
221,user_221,user221@example.com,hash_password_221,2020-12-15,USA,Genre_5,consumer,Recomendeitor,2662,221,42,2021-11-04,81,Recomendeitor,42,Content_42,2018-10-30,43,movie,1.7
915,user_915,user915@example.com,hash_password_915,2021-12-30,India,Genre_1,content_creator,Recomendeitor,2663,915,112,2021-09-16,85,Recomendeitor_Plus,112,Content_112,2019-05-25,17,documentary,2.6
919,user_919,user919@example.com,hash_password_919,2020-10-13,France,Genre_4,moderator,Recomendeitor_Plus,2664,919,126,2022-10-16,51,Recomendeitor_Plus,126,Content_126,2014-08-27,27,series,3.9
723,user_723,user723@example.com,hash_password_723,2021-03-08,USA,Genre_6,consumer,Recomendeitor,2665,723,155,2022-04-27,178,Recomendeitor_Plus,155,Content_155,2017-08-06,65,live,4.1
25,user_25,user25@example.com,hash_password_25,2022-12-25,India,Genre_4,admin,Recomendeitor_Plus,2666,25,136,2021-10-23,139,Recomendeitor,136,Content_136,2020-03-13,130,series,2.8
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,2667,528,151,2022-09-17,71,Recomendeitor_Plus,151,Content_151,2019-11-13,60,short,4.8
182,user_182,user182@example.com,hash_password_182,2021-05-18,France,Genre_1,admin,Recomendeitor_Plus,2668,182,106,2022-11-01,170,Recomendeitor,106,Content_106,2014-01-26,161,movie,1.7
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,2669,499,125,2021-09-13,39,Recomendeitor_Plus,125,Content_125,2022-01-01,163,movie,2.2
841,user_841,user841@example.com,hash_password_841,2020-05-12,Italy,Genre_9,content_creator,Recomendeitor,2670,841,113,2021-12-08,69,Recomendeitor,113,Content_113,2016-12-10,21,documentary,3.4
641,user_641,user641@example.com,hash_password_641,2022-08-31,USA,Genre_1,moderator,Recomendeitor_Plus,2671,641,64,2021-09-17,48,Recomendeitor,64,Content_64,2014-11-26,133,series,4.4
42,user_42,user42@example.com,hash_password_42,2020-05-24,Canada,Genre_10,moderator,Recomendeitor,2672,42,123,2021-12-01,125,Recomendeitor_Plus,123,Content_123,2014-12-19,88,short,2.1
915,user_915,user915@example.com,hash_password_915,2021-12-30,India,Genre_1,content_creator,Recomendeitor,2673,915,114,2022-09-26,57,Recomendeitor_Plus,114,Content_114,2011-08-03,128,live,3.6
481,user_481,user481@example.com,hash_password_481,2020-02-06,Germany,Genre_5,admin,Recomendeitor_Plus,2674,481,20,2022-10-02,21,Recomendeitor_Plus,20,Content_20,2020-03-05,80,live,1.2
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,2675,930,16,2022-10-30,82,Recomendeitor_Plus,16,Content_16,2019-03-10,123,live,2.2
848,user_848,user848@example.com,hash_password_848,2022-01-09,Germany,Genre_8,content_creator,Recomendeitor,2676,848,145,2022-05-21,99,Recomendeitor_Plus,145,Content_145,2014-07-19,146,live,2.3
748,user_748,user748@example.com,hash_password_748,2022-05-26,UK,Genre_5,content_creator,Recomendeitor,2677,748,19,2022-04-07,148,Recomendeitor,19,Content_19,2011-05-15,122,documentary,5.0
872,user_872,user872@example.com,hash_password_872,2021-12-05,USA,Genre_5,consumer,Recomendeitor,2678,872,120,2021-04-16,15,Recomendeitor_Plus,120,Content_120,2012-08-14,84,movie,3.3
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,2679,439,136,2021-08-22,69,Recomendeitor_Plus,136,Content_136,2020-03-13,130,series,2.8
402,user_402,user402@example.com,hash_password_402,2021-03-13,USA,Genre_9,consumer,Recomendeitor_Plus,2680,402,166,2021-09-07,179,Recomendeitor,166,Content_166,2013-03-18,110,movie,4.3
546,user_546,user546@example.com,hash_password_546,2022-10-29,Canada,Genre_3,admin,Recomendeitor_Plus,2681,546,38,2022-04-14,76,Recomendeitor_Plus,38,Content_38,2022-12-25,44,short,3.0
345,user_345,user345@example.com,hash_password_345,2021-10-13,USA,Genre_4,moderator,Recomendeitor,2682,345,181,2022-06-25,62,Recomendeitor,181,Content_181,2021-02-03,57,series,2.2
893,user_893,user893@example.com,hash_password_893,2020-10-28,USA,Genre_8,admin,Recomendeitor,2683,893,93,2021-06-06,119,Recomendeitor_Plus,93,Content_93,2010-11-17,32,series,1.9
45,user_45,user45@example.com,hash_password_45,2021-07-11,Japan,Genre_4,admin,Recomendeitor,2684,45,105,2022-01-08,37,Recomendeitor_Plus,105,Content_105,2020-05-11,62,series,4.3
646,user_646,user646@example.com,hash_password_646,2021-03-19,France,Genre_9,content_creator,Recomendeitor_Plus,2685,646,100,2021-09-02,134,Recomendeitor,100,Content_100,2021-11-17,169,movie,4.4
21,user_21,user21@example.com,hash_password_21,2020-02-11,France,Genre_1,moderator,Recomendeitor,2686,21,90,2021-05-18,26,Recomendeitor_Plus,90,Content_90,2020-08-22,34,short,1.9
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,2687,634,159,2021-11-06,8,Recomendeitor_Plus,159,Content_159,2015-08-28,170,short,4.4
70,user_70,user70@example.com,hash_password_70,2020-06-05,India,Genre_1,admin,Recomendeitor_Plus,2688,70,44,2021-09-05,4,Recomendeitor_Plus,44,Content_44,2017-07-10,13,series,2.1
864,user_864,user864@example.com,hash_password_864,2022-05-09,UK,Genre_5,moderator,Recomendeitor,2689,864,188,2021-08-15,21,Recomendeitor_Plus,188,Content_188,2015-08-25,114,live,4.3
873,user_873,user873@example.com,hash_password_873,2021-02-24,Germany,Genre_2,admin,Recomendeitor_Plus,2690,873,76,2022-07-25,159,Recomendeitor,76,Content_76,2016-11-16,64,movie,3.6
48,user_48,user48@example.com,hash_password_48,2021-02-14,Germany,,consumer,Recomendeitor_Plus,2691,48,145,2022-06-24,149,Recomendeitor,145,Content_145,2014-07-19,146,live,2.3
491,user_491,user491@example.com,hash_password_491,2022-03-02,USA,Genre_2,admin,Recomendeitor_Plus,2692,491,79,2022-05-07,25,Recomendeitor_Plus,79,Content_79,2021-03-10,62,documentary,3.2
551,user_551,user551@example.com,hash_password_551,2022-06-03,Spain,Genre_9,consumer,Recomendeitor_Plus,2693,551,73,2022-01-17,143,Recomendeitor_Plus,73,Content_73,2014-04-18,145,documentary,2.3
287,user_287,user287@example.com,hash_password_287,2022-10-10,Canada,Genre_9,moderator,Recomendeitor_Plus,2694,287,167,2022-03-24,163,Recomendeitor,167,Content_167,2021-11-13,170,short,3.2
10,user_10,user10@example.com,hash_password_10,2022-04-27,France,Genre_10,content_creator,Recomendeitor_Plus,2695,10,170,2022-08-31,177,Recomendeitor,170,Content_170,2016-07-07,20,movie,3.0
542,user_542,user542@example.com,hash_password_542,2022-05-11,Italy,Genre_1,consumer,Recomendeitor_Plus,2696,542,176,2021-07-08,43,Recomendeitor_Plus,176,Content_176,2018-01-17,149,short,2.6
756,user_756,user756@example.com,hash_password_756,2022-08-01,Spain,Genre_6,moderator,Recomendeitor,2697,756,140,2021-09-11,169,Recomendeitor,140,Content_140,2011-03-10,148,series,4.4
274,user_274,user274@example.com,hash_password_274,2022-04-13,Italy,Genre_1,consumer,Recomendeitor,2698,274,96,2021-10-20,37,Recomendeitor,96,Content_96,2019-05-06,19,short,4.9
956,user_956,user956@example.com,hash_password_956,2022-08-05,USA,Genre_5,consumer,Recomendeitor,2699,956,89,2021-08-06,42,Recomendeitor,89,Content_89,2018-06-25,66,short,4.9
600,user_600,user600@example.com,hash_password_600,2022-02-06,USA,,consumer,Recomendeitor,2700,600,103,2022-09-27,175,Recomendeitor,103,Content_103,2010-06-29,165,series,2.3
756,user_756,user756@example.com,hash_password_756,2022-08-01,Spain,Genre_6,moderator,Recomendeitor,2701,756,146,2022-09-03,92,Recomendeitor_Plus,146,Content_146,2010-01-16,164,documentary,4.9
381,user_381,user381@example.com,hash_password_381,2020-09-02,USA,,admin,Recomendeitor,2702,381,6,2021-11-02,61,Recomendeitor,6,Content_6,2014-11-29,135,short,1.9
329,user_329,user329@example.com,hash_password_329,2020-05-04,USA,Genre_1,consumer,Recomendeitor,2703,329,122,2021-10-11,142,Recomendeitor_Plus,122,Content_122,2022-03-11,58,short,1.2
479,user_479,user479@example.com,hash_password_479,2020-12-19,France,Genre_8,moderator,Recomendeitor_Plus,2704,479,171,2021-03-30,68,Recomendeitor_Plus,171,Content_171,2013-12-22,26,series,3.9
15,user_15,user15@example.com,hash_password_15,2020-02-16,Spain,Genre_3,admin,Recomendeitor,2705,15,116,2022-12-25,53,Recomendeitor,116,Content_116,2011-12-07,43,short,3.2
516,user_516,user516@example.com,hash_password_516,2020-03-09,Japan,Genre_9,content_creator,Recomendeitor,2706,516,163,2022-03-14,84,Recomendeitor_Plus,163,Content_163,2016-06-01,32,short,2.8
191,user_191,user191@example.com,hash_password_191,2022-05-31,Germany,Genre_9,moderator,Recomendeitor_Plus,2707,191,182,2021-06-05,34,Recomendeitor_Plus,182,Content_182,2012-08-03,112,movie,4.5
168,user_168,user168@example.com,hash_password_168,2020-06-14,Germany,Genre_7,content_creator,Recomendeitor_Plus,2708,168,62,2022-04-05,76,Recomendeitor,62,Content_62,2021-10-20,128,movie,1.7
521,user_521,user521@example.com,hash_password_521,2022-12-02,Germany,Genre_6,content_creator,Recomendeitor_Plus,2709,521,197,2022-02-28,97,Recomendeitor,197,Content_197,2016-12-22,82,live,3.5
621,user_621,user621@example.com,hash_password_621,2022-11-03,Germany,Genre_8,admin,Recomendeitor,2710,621,144,2021-05-20,152,Recomendeitor,144,Content_144,2018-08-21,156,series,2.4
137,user_137,user137@example.com,hash_password_137,2022-09-01,India,Genre_8,moderator,Recomendeitor_Plus,2711,137,136,2022-06-14,148,Recomendeitor_Plus,136,Content_136,2020-03-13,130,series,2.8
154,user_154,user154@example.com,hash_password_154,2022-04-14,Brazil,Genre_7,admin,Recomendeitor,2712,154,89,2022-08-20,30,Recomendeitor_Plus,89,Content_89,2018-06-25,66,short,4.9
388,user_388,user388@example.com,hash_password_388,2022-04-01,Japan,Genre_9,content_creator,Recomendeitor,2713,388,96,2022-03-04,88,Recomendeitor_Plus,96,Content_96,2019-05-06,19,short,4.9
209,user_209,user209@example.com,hash_password_209,2022-12-07,Japan,Genre_5,admin,Recomendeitor,2714,209,126,2021-01-21,7,Recomendeitor_Plus,126,Content_126,2014-08-27,27,series,3.9
272,user_272,user272@example.com,hash_password_272,2020-10-24,Brazil,Genre_4,content_creator,Recomendeitor,2715,272,90,2022-07-19,36,Recomendeitor,90,Content_90,2020-08-22,34,short,1.9
143,user_143,user143@example.com,hash_password_143,2021-08-20,India,Genre_4,consumer,Recomendeitor,2716,143,86,2021-12-25,38,Recomendeitor_Plus,86,Content_86,2016-02-27,156,series,2.7
611,user_611,user611@example.com,hash_password_611,2022-12-17,France,Genre_5,consumer,Recomendeitor,2717,611,159,2022-07-05,52,Recomendeitor,159,Content_159,2015-08-28,170,short,4.4
