id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,recommended_by,recommendation_date,id,title,release_date,duration,content_type,rating
647,user_647,user647@example.com,hash_password_647,2020-12-30,Japan,Genre_6,admin,Recomendeitor_Plus,2052,647,143,Recomendeitor_Plus,2021-03-30,143,Content_143,2015-10-13,116,series,1.8
937,user_937,user937@example.com,hash_password_937,2021-01-20,India,,content_creator,Recomendeitor_Plus,2053,937,172,Recomendeitor,2021-03-17,172,Content_172,2016-12-27,34,documentary,4.5
566,user_566,user566@example.com,hash_password_566,2021-11-17,Japan,Genre_1,admin,Recomendeitor_Plus,2054,566,186,Recomendeitor_Plus,2022-08-13,186,Content_186,2018-07-19,56,series,3.5
65,user_65,user65@example.com,hash_password_65,2022-10-24,Canada,Genre_4,moderator,Recomendeitor,2055,65,50,Recomendeitor_Plus,2022-05-27,50,Content_50,2018-05-14,12,movie,4.0
514,user_514,user514@example.com,hash_password_514,2020-10-22,Germany,Genre_9,consumer,Recomendeitor,2056,514,52,Recomendeitor_Plus,2021-06-22,52,Content_52,2017-12-30,43,series,2.4
132,user_132,user132@example.com,hash_password_132,2022-02-05,Italy,Genre_9,admin,Recomendeitor_Plus,2057,132,70,Recomendeitor,2021-01-02,70,Content_70,2017-09-27,168,short,2.6
334,user_334,user334@example.com,hash_password_334,2022-11-14,Italy,Genre_10,consumer,Recomendeitor_Plus,2058,334,196,Recomendeitor_Plus,2021-09-23,196,Content_196,2012-06-14,146,series,2.4
32,user_32,user32@example.com,hash_password_32,2020-01-11,UK,Genre_3,content_creator,Recomendeitor_Plus,2059,32,191,Recomendeitor_Plus,2021-10-03,191,Content_191,2011-09-12,150,movie,3.7
868,user_868,user868@example.com,hash_password_868,2022-05-04,Spain,Genre_1,admin,Recomendeitor_Plus,2060,868,186,Recomendeitor_Plus,2022-10-07,186,Content_186,2018-07-19,56,series,3.5
898,user_898,user898@example.com,hash_password_898,2021-04-14,Brazil,Genre_8,content_creator,Recomendeitor,2061,898,151,Recomendeitor_Plus,2022-05-08,151,Content_151,2019-11-13,60,short,4.8
872,user_872,user872@example.com,hash_password_872,2021-12-05,USA,Genre_5,consumer,Recomendeitor,2062,872,172,Recomendeitor_Plus,2022-09-14,172,Content_172,2016-12-27,34,documentary,4.5
498,user_498,user498@example.com,hash_password_498,2021-02-09,Italy,Genre_3,moderator,Recomendeitor,2063,498,109,Recomendeitor_Plus,2021-08-15,109,Content_109,2015-04-15,39,series,4.2
243,user_243,user243@example.com,hash_password_243,2022-01-24,Germany,Genre_3,admin,Recomendeitor_Plus,2064,243,118,Recomendeitor_Plus,2022-03-02,118,Content_118,2011-12-31,107,documentary,1.7
192,user_192,user192@example.com,hash_password_192,2020-05-02,Italy,Genre_8,content_creator,Recomendeitor_Plus,2065,192,109,Recomendeitor_Plus,2022-02-10,109,Content_109,2015-04-15,39,series,4.2
142,user_142,user142@example.com,hash_password_142,2020-04-08,Italy,,consumer,Recomendeitor,2066,142,95,Recomendeitor_Plus,2021-10-18,95,Content_95,2014-07-18,83,live,3.9
660,user_660,user660@example.com,hash_password_660,2020-04-09,France,Genre_6,consumer,Recomendeitor,2067,660,44,Recomendeitor,2022-06-30,44,Content_44,2017-07-10,13,series,2.1
601,user_601,user601@example.com,hash_password_601,2021-09-12,France,Genre_3,content_creator,Recomendeitor_Plus,2068,601,180,Recomendeitor_Plus,2021-03-24,180,Content_180,2021-04-17,110,live,2.2
561,user_561,user561@example.com,hash_password_561,2022-07-31,Germany,Genre_1,admin,Recomendeitor_Plus,2069,561,67,Recomendeitor_Plus,2021-02-05,67,Content_67,2022-12-09,75,short,1.3
648,user_648,user648@example.com,hash_password_648,2021-02-26,India,Genre_6,content_creator,Recomendeitor,2070,648,156,Recomendeitor_Plus,2022-11-28,156,Content_156,2019-03-01,174,series,3.9
988,user_988,user988@example.com,hash_password_988,2022-07-05,France,,moderator,Recomendeitor,2071,988,67,Recomendeitor_Plus,2021-05-08,67,Content_67,2022-12-09,75,short,1.3
191,user_191,user191@example.com,hash_password_191,2022-05-31,Germany,Genre_9,moderator,Recomendeitor_Plus,2072,191,18,Recomendeitor_Plus,2022-01-18,18,Content_18,2017-06-13,35,documentary,4.7
942,user_942,user942@example.com,hash_password_942,2022-07-15,France,Genre_6,admin,Recomendeitor_Plus,2073,942,155,Recomendeitor,2021-04-20,155,Content_155,2017-08-06,65,live,4.1
149,user_149,user149@example.com,hash_password_149,2022-05-09,Germany,Genre_2,moderator,Recomendeitor_Plus,2074,149,179,Recomendeitor,2022-10-01,179,Content_179,2016-07-27,154,documentary,1.6
599,user_599,user599@example.com,hash_password_599,2021-08-19,USA,,consumer,Recomendeitor_Plus,2075,599,60,Recomendeitor,2022-07-11,60,Content_60,2015-08-12,177,live,1.8
416,user_416,user416@example.com,hash_password_416,2021-10-20,France,Genre_7,admin,Recomendeitor_Plus,2076,416,74,Recomendeitor,2022-07-31,74,Content_74,2015-07-02,129,movie,3.8
520,user_520,user520@example.com,hash_password_520,2022-04-16,India,,consumer,Recomendeitor_Plus,2077,520,49,Recomendeitor_Plus,2022-07-15,49,Content_49,2020-10-19,81,short,3.1
735,user_735,user735@example.com,hash_password_735,2022-10-09,Italy,Genre_3,admin,Recomendeitor_Plus,2078,735,15,Recomendeitor_Plus,2021-11-14,15,Content_15,2018-07-07,28,short,1.5
869,user_869,user869@example.com,hash_password_869,2021-05-28,Germany,Genre_3,moderator,Recomendeitor,2079,869,73,Recomendeitor_Plus,2021-03-25,73,Content_73,2014-04-18,145,documentary,2.3
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,2080,16,196,Recomendeitor,2021-07-17,196,Content_196,2012-06-14,146,series,2.4
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,2081,808,143,Recomendeitor,2022-04-20,143,Content_143,2015-10-13,116,series,1.8
106,user_106,user106@example.com,hash_password_106,2021-02-19,France,Genre_3,consumer,Recomendeitor,2082,106,179,Recomendeitor,2021-06-02,179,Content_179,2016-07-27,154,documentary,1.6
283,user_283,user283@example.com,hash_password_283,2021-11-19,Spain,Genre_9,admin,Recomendeitor,2083,283,48,Recomendeitor,2021-05-26,48,Content_48,2017-06-01,108,short,3.3
104,user_104,user104@example.com,hash_password_104,2021-05-05,Italy,Genre_2,consumer,Recomendeitor_Plus,2084,104,72,Recomendeitor_Plus,2021-04-04,72,Content_72,2015-05-09,48,short,4.3
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,2085,361,113,Recomendeitor_Plus,2022-12-24,113,Content_113,2016-12-10,21,documentary,3.4
658,user_658,user658@example.com,hash_password_658,2020-08-25,Spain,Genre_2,moderator,Recomendeitor,2086,658,129,Recomendeitor,2022-10-24,129,Content_129,2018-01-13,96,series,3.1
35,user_35,user35@example.com,hash_password_35,2021-10-18,Italy,Genre_9,moderator,Recomendeitor,2087,35,135,Recomendeitor_Plus,2021-11-02,135,Content_135,2013-03-30,78,movie,3.9
113,user_113,user113@example.com,hash_password_113,2022-02-14,France,Genre_10,consumer,Recomendeitor_Plus,2088,113,53,Recomendeitor,2021-06-17,53,Content_53,2015-12-03,54,short,4.6
308,user_308,user308@example.com,hash_password_308,2022-05-13,France,Genre_7,content_creator,Recomendeitor_Plus,2089,308,159,Recomendeitor,2021-12-21,159,Content_159,2015-08-28,170,short,4.4
911,user_911,user911@example.com,hash_password_911,2020-06-08,USA,Genre_1,consumer,Recomendeitor,2090,911,18,Recomendeitor,2022-10-03,18,Content_18,2017-06-13,35,documentary,4.7
959,user_959,user959@example.com,hash_password_959,2022-08-29,Germany,Genre_7,admin,Recomendeitor_Plus,2091,959,12,Recomendeitor,2022-08-30,12,Content_12,2021-11-26,66,live,1.1
53,user_53,user53@example.com,hash_password_53,2021-08-11,Germany,,admin,Recomendeitor_Plus,2092,53,48,Recomendeitor_Plus,2021-05-29,48,Content_48,2017-06-01,108,short,3.3
859,user_859,user859@example.com,hash_password_859,2021-04-20,UK,Genre_1,moderator,Recomendeitor,2093,859,30,Recomendeitor_Plus,2022-07-11,30,Content_30,2021-06-21,46,series,2.0
81,user_81,user81@example.com,hash_password_81,2021-02-18,Italy,Genre_1,admin,Recomendeitor_Plus,2094,81,97,Recomendeitor,2021-09-20,97,Content_97,2012-03-25,63,series,1.9
616,user_616,user616@example.com,hash_password_616,2021-01-22,Brazil,Genre_6,moderator,Recomendeitor,2095,616,7,Recomendeitor,2021-03-25,7,Content_7,2017-06-21,30,series,2.3
834,user_834,user834@example.com,hash_password_834,2022-07-15,Spain,Genre_4,moderator,Recomendeitor,2096,834,92,Recomendeitor_Plus,2022-08-12,92,Content_92,2022-12-06,90,short,2.2
369,user_369,user369@example.com,hash_password_369,2020-06-04,France,Genre_2,content_creator,Recomendeitor,2097,369,113,Recomendeitor_Plus,2021-11-18,113,Content_113,2016-12-10,21,documentary,3.4
242,user_242,user242@example.com,hash_password_242,2022-11-05,UK,Genre_1,admin,Recomendeitor,2098,242,3,Recomendeitor,2021-02-06,3,Content_3,2020-02-15,147,live,4.7
31,user_31,user31@example.com,hash_password_31,2021-03-08,India,Genre_7,admin,Recomendeitor_Plus,2099,31,107,Recomendeitor,2022-12-21,107,Content_107,2022-01-28,88,series,2.5
829,user_829,user829@example.com,hash_password_829,2020-11-25,Spain,Genre_10,content_creator,Recomendeitor,2100,829,63,Recomendeitor,2022-05-07,63,Content_63,2018-06-06,171,movie,2.3
704,user_704,user704@example.com,hash_password_704,2022-07-08,Spain,,content_creator,Recomendeitor_Plus,2101,704,134,Recomendeitor,2022-10-13,134,Content_134,2016-07-11,143,documentary,3.8
869,user_869,user869@example.com,hash_password_869,2021-05-28,Germany,Genre_3,moderator,Recomendeitor,2102,869,102,Recomendeitor,2022-06-07,102,Content_102,2012-01-25,23,documentary,2.2
361,user_361,user361@example.com,hash_password_361,2021-04-11,Germany,Genre_7,admin,Recomendeitor,2103,361,15,Recomendeitor_Plus,2022-04-03,15,Content_15,2018-07-07,28,short,1.5
233,user_233,user233@example.com,hash_password_233,2020-04-01,Canada,Genre_7,consumer,Recomendeitor_Plus,2104,233,199,Recomendeitor_Plus,2021-04-06,199,Content_199,2012-08-17,63,movie,3.9
610,user_610,user610@example.com,hash_password_610,2020-09-30,Brazil,Genre_9,consumer,Recomendeitor,2105,610,171,Recomendeitor,2022-08-23,171,Content_171,2013-12-22,26,series,3.9
34,user_34,user34@example.com,hash_password_34,2022-12-20,UK,Genre_5,content_creator,Recomendeitor,2106,34,91,Recomendeitor,2022-11-24,91,Content_91,2017-07-09,40,series,2.2
243,user_243,user243@example.com,hash_password_243,2022-01-24,Germany,Genre_3,admin,Recomendeitor_Plus,2107,243,81,Recomendeitor,2021-12-16,81,Content_81,2017-11-10,74,documentary,2.7
951,user_951,user951@example.com,hash_password_951,2021-10-28,Italy,Genre_1,moderator,Recomendeitor,2108,951,146,Recomendeitor,2021-12-22,146,Content_146,2010-01-16,164,documentary,4.9
59,user_59,user59@example.com,hash_password_59,2021-07-15,Spain,,admin,Recomendeitor,2109,59,150,Recomendeitor_Plus,2022-05-27,150,Content_150,2019-12-27,152,documentary,3.2
771,user_771,user771@example.com,hash_password_771,2022-12-08,Japan,Genre_9,consumer,Recomendeitor_Plus,2110,771,61,Recomendeitor_Plus,2022-04-03,61,Content_61,2017-01-01,154,live,3.4
529,user_529,user529@example.com,hash_password_529,2022-08-26,Japan,Genre_10,moderator,Recomendeitor_Plus,2111,529,120,Recomendeitor,2022-01-27,120,Content_120,2012-08-14,84,movie,3.3
78,user_78,user78@example.com,hash_password_78,2021-07-05,India,Genre_1,consumer,Recomendeitor,2112,78,61,Recomendeitor_Plus,2021-04-15,61,Content_61,2017-01-01,154,live,3.4
718,user_718,user718@example.com,hash_password_718,2020-11-24,USA,,moderator,Recomendeitor_Plus,2113,718,53,Recomendeitor,2022-01-23,53,Content_53,2015-12-03,54,short,4.6
302,user_302,user302@example.com,hash_password_302,2021-08-29,Brazil,,consumer,Recomendeitor,2114,302,26,Recomendeitor,2021-01-04,26,Content_26,2014-04-05,34,live,4.8
678,user_678,user678@example.com,hash_password_678,2021-06-30,USA,Genre_10,content_creator,Recomendeitor,2115,678,115,Recomendeitor_Plus,2022-02-16,115,Content_115,2013-10-28,168,live,1.3
803,user_803,user803@example.com,hash_password_803,2022-10-07,Spain,Genre_9,admin,Recomendeitor_Plus,2116,803,40,Recomendeitor,2022-07-26,40,Content_40,2012-12-24,32,live,1.2
897,user_897,user897@example.com,hash_password_897,2020-10-05,India,Genre_7,consumer,Recomendeitor_Plus,2117,897,88,Recomendeitor_Plus,2021-02-07,88,Content_88,2022-11-14,28,live,1.2
112,user_112,user112@example.com,hash_password_112,2022-10-15,UK,Genre_3,consumer,Recomendeitor_Plus,2118,112,116,Recomendeitor,2022-03-06,116,Content_116,2011-12-07,43,short,3.2
413,user_413,user413@example.com,hash_password_413,2020-03-19,France,Genre_5,admin,Recomendeitor_Plus,2119,413,136,Recomendeitor,2022-12-28,136,Content_136,2020-03-13,130,series,2.8
900,user_900,user900@example.com,hash_password_900,2022-04-09,Italy,Genre_5,moderator,Recomendeitor,2120,900,21,Recomendeitor,2021-12-03,21,Content_21,2010-09-05,39,movie,4.0
317,user_317,user317@example.com,hash_password_317,2022-04-22,UK,Genre_6,consumer,Recomendeitor,2121,317,43,Recomendeitor,2022-10-14,43,Content_43,2021-01-31,137,short,4.5
865,user_865,user865@example.com,hash_password_865,2022-04-04,France,,admin,Recomendeitor_Plus,2122,865,21,Recomendeitor_Plus,2022-03-31,21,Content_21,2010-09-05,39,movie,4.0
145,user_145,user145@example.com,hash_password_145,2022-07-14,USA,Genre_5,moderator,Recomendeitor,2123,145,131,Recomendeitor,2022-01-11,131,Content_131,2017-10-09,59,short,2.5
668,user_668,user668@example.com,hash_password_668,2020-11-17,France,Genre_6,moderator,Recomendeitor,2124,668,31,Recomendeitor_Plus,2022-12-19,31,Content_31,2019-10-15,150,movie,3.3
690,user_690,user690@example.com,hash_password_690,2022-01-24,Canada,Genre_7,content_creator,Recomendeitor,2125,690,155,Recomendeitor_Plus,2022-01-30,155,Content_155,2017-08-06,65,live,4.1
858,user_858,user858@example.com,hash_password_858,2021-01-12,Spain,Genre_10,content_creator,Recomendeitor_Plus,2126,858,27,Recomendeitor,2022-08-30,27,Content_27,2010-06-10,46,series,3.3
648,user_648,user648@example.com,hash_password_648,2021-02-26,India,Genre_6,content_creator,Recomendeitor,2127,648,73,Recomendeitor_Plus,2022-12-17,73,Content_73,2014-04-18,145,documentary,2.3
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,2128,930,185,Recomendeitor,2022-12-08,185,Content_185,2012-02-24,108,live,2.0
827,user_827,user827@example.com,hash_password_827,2020-10-09,Canada,Genre_3,admin,Recomendeitor,2129,827,97,Recomendeitor_Plus,2021-05-18,97,Content_97,2012-03-25,63,series,1.9
18,user_18,user18@example.com,hash_password_18,2020-12-27,Brazil,Genre_6,consumer,Recomendeitor,2130,18,161,Recomendeitor_Plus,2022-06-22,161,Content_161,2022-12-24,129,short,3.8
351,user_351,user351@example.com,hash_password_351,2021-02-09,Italy,Genre_7,consumer,Recomendeitor,2131,351,90,Recomendeitor,2022-03-26,90,Content_90,2020-08-22,34,short,1.9
955,user_955,user955@example.com,hash_password_955,2020-04-03,Germany,Genre_9,admin,Recomendeitor_Plus,2132,955,44,Recomendeitor,2021-05-15,44,Content_44,2017-07-10,13,series,2.1
155,user_155,user155@example.com,hash_password_155,2021-02-18,India,Genre_5,moderator,Recomendeitor_Plus,2133,155,43,Recomendeitor_Plus,2022-07-22,43,Content_43,2021-01-31,137,short,4.5
784,user_784,user784@example.com,hash_password_784,2021-10-27,Japan,Genre_3,content_creator,Recomendeitor,2134,784,31,Recomendeitor,2022-09-26,31,Content_31,2019-10-15,150,movie,3.3
506,user_506,user506@example.com,hash_password_506,2021-06-21,Spain,Genre_1,content_creator,Recomendeitor_Plus,2135,506,117,Recomendeitor,2021-04-10,117,Content_117,2017-11-07,91,short,3.8
778,user_778,user778@example.com,hash_password_778,2022-07-21,Brazil,Genre_2,admin,Recomendeitor_Plus,2136,778,193,Recomendeitor_Plus,2021-03-22,193,Content_193,2017-10-10,40,movie,3.2
360,user_360,user360@example.com,hash_password_360,2022-09-29,USA,Genre_10,consumer,Recomendeitor_Plus,2137,360,76,Recomendeitor_Plus,2021-10-28,76,Content_76,2016-11-16,64,movie,3.6
332,user_332,user332@example.com,hash_password_332,2022-07-13,Italy,Genre_5,consumer,Recomendeitor_Plus,2138,332,145,Recomendeitor,2022-05-26,145,Content_145,2014-07-19,146,live,2.3
918,user_918,user918@example.com,hash_password_918,2021-06-13,France,Genre_9,content_creator,Recomendeitor,2139,918,143,Recomendeitor_Plus,2022-04-12,143,Content_143,2015-10-13,116,series,1.8
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,2140,528,34,Recomendeitor,2022-04-16,34,Content_34,2021-06-09,137,documentary,2.0
12,user_12,user12@example.com,hash_password_12,2022-07-06,Brazil,Genre_10,admin,Recomendeitor_Plus,2141,12,80,Recomendeitor,2022-11-17,80,Content_80,2019-03-26,48,short,2.1
75,user_75,user75@example.com,hash_password_75,2021-07-20,Brazil,Genre_5,content_creator,Recomendeitor_Plus,2142,75,4,Recomendeitor_Plus,2021-09-07,4,Content_4,2022-09-28,51,series,1.9
212,user_212,user212@example.com,hash_password_212,2021-09-11,Germany,Genre_9,consumer,Recomendeitor,2143,212,72,Recomendeitor,2022-01-27,72,Content_72,2015-05-09,48,short,4.3
691,user_691,user691@example.com,hash_password_691,2020-02-15,USA,Genre_2,moderator,Recomendeitor,2144,691,98,Recomendeitor_Plus,2022-11-16,98,Content_98,2014-11-25,61,documentary,3.7
641,user_641,user641@example.com,hash_password_641,2022-08-31,USA,Genre_1,moderator,Recomendeitor_Plus,2145,641,110,Recomendeitor,2021-10-26,110,Content_110,2019-05-16,13,documentary,4.9
283,user_283,user283@example.com,hash_password_283,2021-11-19,Spain,Genre_9,admin,Recomendeitor,2146,283,28,Recomendeitor,2021-11-22,28,Content_28,2011-07-22,10,live,2.4
195,user_195,user195@example.com,hash_password_195,2020-04-17,Spain,Genre_7,moderator,Recomendeitor_Plus,2147,195,130,Recomendeitor,2022-04-19,130,Content_130,2014-02-23,97,live,3.0
780,user_780,user780@example.com,hash_password_780,2022-05-29,Japan,Genre_6,admin,Recomendeitor_Plus,2148,780,17,Recomendeitor_Plus,2022-12-13,17,Content_17,2018-05-27,17,short,2.6
30,user_30,user30@example.com,hash_password_30,2022-07-04,Germany,Genre_6,consumer,Recomendeitor,2149,30,58,Recomendeitor_Plus,2022-06-22,58,Content_58,2011-10-12,25,movie,2.9
9,user_9,user9@example.com,hash_password_9,2022-11-17,Brazil,Genre_8,content_creator,Recomendeitor_Plus,2150,9,127,Recomendeitor,2022-08-16,127,Content_127,2017-01-25,105,series,4.0
309,user_309,user309@example.com,hash_password_309,2022-10-25,Italy,Genre_1,content_creator,Recomendeitor,2151,309,9,Recomendeitor_Plus,2021-07-12,9,Content_9,2017-12-22,161,short,3.9
445,user_445,user445@example.com,hash_password_445,2020-03-02,Brazil,Genre_7,consumer,Recomendeitor_Plus,2152,445,31,Recomendeitor_Plus,2021-08-01,31,Content_31,2019-10-15,150,movie,3.3
310,user_310,user310@example.com,hash_password_310,2022-01-26,USA,Genre_8,moderator,Recomendeitor_Plus,2153,310,194,Recomendeitor,2021-11-06,194,Content_194,2010-04-06,139,documentary,2.2
677,user_677,user677@example.com,hash_password_677,2020-01-10,Germany,Genre_1,consumer,Recomendeitor_Plus,2154,677,88,Recomendeitor_Plus,2021-09-24,88,Content_88,2022-11-14,28,live,1.2
705,user_705,user705@example.com,hash_password_705,2022-05-26,Canada,Genre_6,moderator,Recomendeitor_Plus,2155,705,62,Recomendeitor_Plus,2021-08-17,62,Content_62,2021-10-20,128,movie,1.7
426,user_426,user426@example.com,hash_password_426,2022-05-07,Japan,Genre_8,admin,Recomendeitor,2156,426,19,Recomendeitor_Plus,2021-12-18,19,Content_19,2011-05-15,122,documentary,5.0
817,user_817,user817@example.com,hash_password_817,2021-01-13,Brazil,Genre_3,admin,Recomendeitor_Plus,2157,817,81,Recomendeitor,2022-09-18,81,Content_81,2017-11-10,74,documentary,2.7
772,user_772,user772@example.com,hash_password_772,2022-09-01,Germany,Genre_4,content_creator,Recomendeitor_Plus,2158,772,107,Recomendeitor,2021-04-14,107,Content_107,2022-01-28,88,series,2.5
704,user_704,user704@example.com,hash_password_704,2022-07-08,Spain,,content_creator,Recomendeitor_Plus,2159,704,55,Recomendeitor_Plus,2021-04-18,55,Content_55,2015-09-03,92,live,4.6
591,user_591,user591@example.com,hash_password_591,2022-08-07,France,Genre_9,admin,Recomendeitor,2160,591,156,Recomendeitor,2021-11-17,156,Content_156,2019-03-01,174,series,3.9
691,user_691,user691@example.com,hash_password_691,2020-02-15,USA,Genre_2,moderator,Recomendeitor,2161,691,112,Recomendeitor_Plus,2022-04-13,112,Content_112,2019-05-25,17,documentary,2.6
91,user_91,user91@example.com,hash_password_91,2020-09-10,UK,,moderator,Recomendeitor_Plus,2162,91,123,Recomendeitor,2022-06-28,123,Content_123,2014-12-19,88,short,2.1
456,user_456,user456@example.com,hash_password_456,2020-08-28,Japan,Genre_2,content_creator,Recomendeitor_Plus,2163,456,178,Recomendeitor_Plus,2022-11-20,178,Content_178,2016-06-26,51,live,4.5
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,2164,444,65,Recomendeitor,2022-08-05,65,Content_65,2021-04-10,153,short,1.8
727,user_727,user727@example.com,hash_password_727,2021-12-31,Brazil,Genre_10,moderator,Recomendeitor,2165,727,124,Recomendeitor_Plus,2022-02-02,124,Content_124,2018-08-29,102,movie,3.4
79,user_79,user79@example.com,hash_password_79,2020-11-21,USA,Genre_4,consumer,Recomendeitor,2166,79,3,Recomendeitor,2021-08-21,3,Content_3,2020-02-15,147,live,4.7
475,user_475,user475@example.com,hash_password_475,2020-11-06,Canada,Genre_9,consumer,Recomendeitor,2167,475,180,Recomendeitor_Plus,2022-10-17,180,Content_180,2021-04-17,110,live,2.2
927,user_927,user927@example.com,hash_password_927,2020-04-25,Canada,Genre_2,content_creator,Recomendeitor_Plus,2168,927,138,Recomendeitor,2022-06-29,138,Content_138,2022-09-12,166,series,3.8
103,user_103,user103@example.com,hash_password_103,2020-02-19,Italy,Genre_1,content_creator,Recomendeitor_Plus,2169,103,21,Recomendeitor,2022-03-02,21,Content_21,2010-09-05,39,movie,4.0
623,user_623,user623@example.com,hash_password_623,2022-05-18,USA,,admin,Recomendeitor,2170,623,37,Recomendeitor,2022-10-31,37,Content_37,2010-09-07,173,movie,1.4
456,user_456,user456@example.com,hash_password_456,2020-08-28,Japan,Genre_2,content_creator,Recomendeitor_Plus,2171,456,15,Recomendeitor_Plus,2021-09-01,15,Content_15,2018-07-07,28,short,1.5
990,user_990,user990@example.com,hash_password_990,2020-11-03,Japan,Genre_6,consumer,Recomendeitor,2172,990,87,Recomendeitor_Plus,2022-07-07,87,Content_87,2020-08-04,62,short,3.1
314,user_314,user314@example.com,hash_password_314,2020-12-04,Japan,Genre_1,content_creator,Recomendeitor,2173,314,120,Recomendeitor_Plus,2022-07-27,120,Content_120,2012-08-14,84,movie,3.3
247,user_247,user247@example.com,hash_password_247,2022-06-06,USA,Genre_10,consumer,Recomendeitor,2174,247,137,Recomendeitor,2022-12-28,137,Content_137,2018-08-25,73,documentary,4.7
234,user_234,user234@example.com,hash_password_234,2020-12-21,USA,Genre_10,moderator,Recomendeitor_Plus,2175,234,44,Recomendeitor_Plus,2022-03-06,44,Content_44,2017-07-10,13,series,2.1
594,user_594,user594@example.com,hash_password_594,2021-10-05,UK,,consumer,Recomendeitor,2176,594,39,Recomendeitor,2022-05-07,39,Content_39,2022-11-13,113,short,1.9
644,user_644,user644@example.com,hash_password_644,2021-11-14,Canada,Genre_9,admin,Recomendeitor,2177,644,133,Recomendeitor,2021-06-18,133,Content_133,2012-06-17,178,movie,4.3
235,user_235,user235@example.com,hash_password_235,2020-04-14,France,Genre_1,admin,Recomendeitor_Plus,2178,235,25,Recomendeitor,2021-06-06,25,Content_25,2020-04-09,45,short,4.7
790,user_790,user790@example.com,hash_password_790,2021-06-14,Canada,Genre_5,moderator,Recomendeitor_Plus,2179,790,56,Recomendeitor_Plus,2021-06-12,56,Content_56,2015-06-18,132,series,2.7
387,user_387,user387@example.com,hash_password_387,2022-10-12,France,Genre_8,moderator,Recomendeitor_Plus,2180,387,121,Recomendeitor,2022-04-30,121,Content_121,2018-06-24,114,movie,4.8
847,user_847,user847@example.com,hash_password_847,2022-12-08,France,Genre_1,content_creator,Recomendeitor_Plus,2181,847,90,Recomendeitor_Plus,2022-07-09,90,Content_90,2020-08-22,34,short,1.9
611,user_611,user611@example.com,hash_password_611,2022-12-17,France,Genre_5,consumer,Recomendeitor,2182,611,64,Recomendeitor_Plus,2021-08-14,64,Content_64,2014-11-26,133,series,4.4
943,user_943,user943@example.com,hash_password_943,2022-08-18,Brazil,Genre_3,content_creator,Recomendeitor_Plus,2183,943,200,Recomendeitor,2022-06-18,200,Content_200,2011-04-10,109,live,2.6
38,user_38,user38@example.com,hash_password_38,2020-08-29,Italy,Genre_10,admin,Recomendeitor,2184,38,180,Recomendeitor_Plus,2021-09-26,180,Content_180,2021-04-17,110,live,2.2
161,user_161,user161@example.com,hash_password_161,2020-09-02,Spain,Genre_1,consumer,Recomendeitor,2185,161,89,Recomendeitor,2022-12-17,89,Content_89,2018-06-25,66,short,4.9
462,user_462,user462@example.com,hash_password_462,2020-10-05,USA,Genre_8,admin,Recomendeitor,2186,462,112,Recomendeitor,2022-06-07,112,Content_112,2019-05-25,17,documentary,2.6
944,user_944,user944@example.com,hash_password_944,2020-12-16,Brazil,Genre_6,consumer,Recomendeitor,2187,944,76,Recomendeitor_Plus,2021-04-14,76,Content_76,2016-11-16,64,movie,3.6
449,user_449,user449@example.com,hash_password_449,2021-01-22,USA,Genre_4,content_creator,Recomendeitor_Plus,2188,449,137,Recomendeitor,2022-07-06,137,Content_137,2018-08-25,73,documentary,4.7
117,user_117,user117@example.com,hash_password_117,2020-08-09,Japan,Genre_1,moderator,Recomendeitor,2189,117,138,Recomendeitor,2022-05-20,138,Content_138,2022-09-12,166,series,3.8
241,user_241,user241@example.com,hash_password_241,2021-03-08,UK,,admin,Recomendeitor,2190,241,10,Recomendeitor,2021-05-19,10,Content_10,2021-09-19,44,short,1.4
26,user_26,user26@example.com,hash_password_26,2022-04-26,USA,Genre_6,content_creator,Recomendeitor,2191,26,62,Recomendeitor_Plus,2022-01-27,62,Content_62,2021-10-20,128,movie,1.7
648,user_648,user648@example.com,hash_password_648,2021-02-26,India,Genre_6,content_creator,Recomendeitor,2192,648,90,Recomendeitor_Plus,2022-02-26,90,Content_90,2020-08-22,34,short,1.9
562,user_562,user562@example.com,hash_password_562,2022-10-14,Spain,Genre_6,consumer,Recomendeitor,2193,562,60,Recomendeitor_Plus,2022-06-24,60,Content_60,2015-08-12,177,live,1.8
976,user_976,user976@example.com,hash_password_976,2021-03-28,Brazil,Genre_5,consumer,Recomendeitor,2194,976,147,Recomendeitor,2022-05-10,147,Content_147,2014-10-24,171,live,4.4
806,user_806,user806@example.com,hash_password_806,2022-04-16,USA,Genre_7,content_creator,Recomendeitor_Plus,2195,806,107,Recomendeitor,2021-09-08,107,Content_107,2022-01-28,88,series,2.5
